SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
1036,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,70.0,83.0,nan,81.0,78.0,70.0,92.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1037,ar-en,fl,9,nan,nan,79.0,nan,nan,84.0,nan,nan,44.0,32.0,nan,81.0,77.0,40.0,72.0,97.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1038,ar-en,fl,9,nan,nan,97.0,nan,nan,88.0,nan,nan,52.0,100.0,nan,85.0,77.0,47.0,88.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1039,ar-en,fl,9,nan,nan,96.0,nan,nan,88.0,nan,nan,28.0,62.0,nan,85.0,52.0,42.0,61.0,100.0,nan,nan,nan,nan,nan,87.0,nan,nan,nan,nan,nan
1040,ar-en,fl,9,nan,nan,96.0,nan,nan,88.0,nan,nan,80.0,83.0,nan,81.0,95.0,56.0,90.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1041,ar-en,fl,9,nan,nan,98.0,nan,nan,83.0,nan,nan,65.0,100.0,nan,88.0,82.0,74.0,68.0,100.0,nan,nan,nan,nan,nan,92.0,nan,nan,nan,nan,nan
1042,ar-en,fl,9,nan,nan,95.0,nan,nan,84.0,nan,nan,64.0,100.0,nan,76.0,84.0,58.0,59.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1043,ar-en,fl,9,nan,nan,99.0,nan,nan,89.0,nan,nan,83.0,77.0,nan,86.0,93.0,86.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1044,ar-en,fl,9,nan,nan,91.0,nan,nan,91.0,nan,nan,56.0,63.0,nan,85.0,100.0,70.0,84.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1045,ar-en,fl,9,nan,nan,90.0,nan,nan,88.0,nan,nan,76.0,58.0,nan,73.0,83.0,74.0,89.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1046,ar-en,fl,9,nan,nan,99.0,nan,nan,71.0,nan,nan,64.0,16.0,nan,76.0,94.0,47.0,77.0,99.0,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan
1047,ar-en,fl,9,nan,nan,87.0,nan,nan,100.0,nan,nan,100.0,100.0,nan,98.0,99.0,88.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1048,ar-en,fl,9,nan,nan,88.0,nan,nan,99.0,nan,nan,63.0,100.0,nan,70.0,76.0,75.0,83.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1049,ar-en,fl,9,nan,nan,91.0,nan,nan,86.0,nan,nan,64.0,79.0,nan,76.0,90.0,91.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1050,ar-en,fl,9,nan,nan,97.0,nan,nan,89.0,nan,nan,38.0,59.0,nan,76.0,72.0,66.0,53.0,92.0,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1051,ar-en,fl,9,nan,nan,99.0,nan,nan,92.0,nan,nan,99.0,100.0,nan,85.0,97.0,89.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1052,ar-en,fl,9,nan,nan,100.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,87.0,100.0,91.0,98.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1053,ar-en,fl,9,nan,nan,86.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,76.0,96.0,89.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1054,ar-en,fl,9,nan,nan,86.0,nan,nan,89.0,nan,nan,84.0,83.0,nan,83.0,100.0,91.0,97.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1055,ar-en,fl,9,nan,nan,91.0,nan,nan,99.0,nan,nan,99.0,84.0,nan,87.0,99.0,80.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1056,ar-en,fl,9,nan,nan,98.0,nan,nan,98.0,nan,nan,84.0,100.0,nan,80.0,100.0,86.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1057,ar-en,fl,9,nan,nan,80.0,nan,nan,38.0,nan,nan,84.0,78.0,nan,74.0,95.0,64.0,89.0,95.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1058,ar-en,fl,9,nan,nan,83.0,nan,nan,45.0,nan,nan,86.0,84.0,nan,79.0,94.0,72.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1059,ar-en,fl,9,nan,nan,87.0,nan,nan,98.0,nan,nan,86.0,100.0,nan,89.0,100.0,91.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1060,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,89.0,100.0,88.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1061,ar-en,fl,9,nan,nan,85.0,nan,nan,88.0,nan,nan,67.0,84.0,nan,75.0,96.0,72.0,83.0,100.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1062,ar-en,fl,8,nan,nan,99.0,nan,nan,97.0,nan,nan,100.0,96.0,nan,83.0,99.0,83.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1063,ar-en,fl,8,nan,nan,89.0,nan,nan,99.0,nan,nan,100.0,97.0,nan,82.0,93.0,78.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1064,ar-en,fl,8,nan,nan,93.0,nan,nan,97.0,nan,nan,86.0,77.0,nan,75.0,88.0,74.0,88.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1065,ar-en,fl,8,nan,nan,98.0,nan,nan,96.0,nan,nan,87.0,64.0,nan,82.0,81.0,70.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1066,ar-en,fl,8,nan,nan,100.0,nan,nan,98.0,nan,nan,100.0,100.0,nan,84.0,100.0,88.0,96.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1067,ar-en,fl,8,nan,nan,99.0,nan,nan,91.0,nan,nan,63.0,92.0,nan,90.0,82.0,72.0,92.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1068,ar-en,fl,8,nan,nan,92.0,nan,nan,90.0,nan,nan,92.0,89.0,nan,85.0,94.0,71.0,84.0,100.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1069,ar-en,fl,8,nan,nan,99.0,nan,nan,88.0,nan,nan,60.0,70.0,nan,53.0,96.0,73.0,91.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1070,ar-en,fl,8,nan,nan,99.0,nan,nan,99.0,nan,nan,100.0,97.0,nan,77.0,100.0,76.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1071,ar-en,fl,8,nan,nan,95.0,nan,nan,90.0,nan,nan,83.0,100.0,nan,84.0,93.0,75.0,94.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1072,ar-en,fl,8,nan,nan,91.0,nan,nan,96.0,nan,nan,75.0,91.0,nan,77.0,98.0,57.0,95.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1073,ar-en,fl,8,nan,nan,99.0,nan,nan,96.0,nan,nan,73.0,80.0,nan,56.0,87.0,68.0,85.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1074,ar-en,fl,8,nan,nan,90.0,nan,nan,94.0,nan,nan,77.0,100.0,nan,76.0,100.0,72.0,96.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1075,ar-en,fl,8,nan,nan,87.0,nan,nan,91.0,nan,nan,48.0,32.0,nan,75.0,85.0,44.0,77.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1076,ar-en,fl,8,nan,nan,95.0,nan,nan,99.0,nan,nan,56.0,94.0,nan,77.0,91.0,53.0,88.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1077,ar-en,fl,8,nan,nan,89.0,nan,nan,99.0,nan,nan,72.0,100.0,nan,82.0,85.0,76.0,86.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1078,ar-en,fl,8,nan,nan,99.0,nan,nan,87.0,nan,nan,99.0,100.0,nan,85.0,93.0,73.0,92.0,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1079,ar-en,fl,8,nan,nan,81.0,nan,nan,93.0,nan,nan,67.0,65.0,nan,82.0,83.0,62.0,69.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1080,ar-en,fl,8,nan,nan,99.0,nan,nan,90.0,nan,nan,100.0,100.0,nan,76.0,100.0,88.0,96.0,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1081,ar-en,fl,8,nan,nan,100.0,nan,nan,93.0,nan,nan,99.0,100.0,nan,78.0,100.0,87.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1082,ar-en,fl,8,nan,nan,99.0,nan,nan,91.0,nan,nan,72.0,77.0,nan,88.0,86.0,83.0,74.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1083,ar-en,fl,8,nan,nan,100.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,81.0,89.0,80.0,94.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1084,ar-en,fl,8,nan,nan,85.0,nan,nan,97.0,nan,nan,75.0,88.0,nan,76.0,89.0,74.0,87.0,100.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1085,ar-en,fl,8,nan,nan,78.0,nan,nan,91.0,nan,nan,57.0,82.0,nan,87.0,78.0,45.0,73.0,92.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1086,ar-en,fl,8,nan,nan,90.0,nan,nan,96.0,nan,nan,74.0,100.0,nan,81.0,97.0,78.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1087,ar-en,fl,8,nan,nan,100.0,nan,nan,95.0,nan,nan,100.0,100.0,nan,69.0,98.0,90.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1088,ar-en,fl,8,nan,nan,99.0,nan,nan,95.0,nan,nan,99.0,100.0,nan,77.0,92.0,89.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1089,ar-en,fl,8,nan,nan,100.0,nan,nan,99.0,nan,nan,99.0,100.0,nan,75.0,100.0,83.0,96.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1090,ar-en,fl,8,nan,nan,94.0,nan,nan,86.0,nan,nan,76.0,100.0,nan,77.0,100.0,77.0,95.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1091,ar-en,fl,8,nan,nan,81.0,nan,nan,92.0,nan,nan,62.0,66.0,nan,76.0,72.0,55.0,62.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1092,ar-en,fl,8,nan,nan,82.0,nan,nan,94.0,nan,nan,79.0,100.0,nan,80.0,77.0,66.0,94.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1093,ar-en,fl,8,nan,nan,76.0,nan,nan,92.0,nan,nan,58.0,75.0,nan,78.0,80.0,41.0,54.0,100.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1094,ar-en,fl,8,nan,nan,89.0,nan,nan,99.0,nan,nan,99.0,100.0,nan,78.0,93.0,84.0,93.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1095,ar-en,fl,8,nan,nan,84.0,nan,nan,94.0,nan,nan,70.0,75.0,nan,75.0,78.0,60.0,73.0,100.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1096,ar-en,fl,8,nan,nan,54.0,nan,nan,92.0,nan,nan,61.0,63.0,nan,78.0,80.0,64.0,75.0,100.0,93.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1097,ar-en,fl,8,nan,nan,60.0,nan,nan,92.0,nan,nan,40.0,75.0,nan,76.0,69.0,61.0,73.0,98.0,97.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1098,ar-en,fl,8,nan,nan,97.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,80.0,100.0,88.0,94.0,100.0,99.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1099,ar-en,fl,9,nan,nan,91.0,nan,nan,100.0,nan,nan,85.0,100.0,nan,76.0,94.0,83.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1100,ar-en,fl,9,nan,nan,76.0,nan,nan,93.0,nan,nan,48.0,100.0,nan,82.0,80.0,69.0,64.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1101,ar-en,fl,9,nan,nan,89.0,nan,nan,99.0,nan,nan,89.0,100.0,nan,83.0,92.0,81.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1102,ar-en,fl,9,nan,nan,86.0,nan,nan,100.0,nan,nan,66.0,89.0,nan,88.0,99.0,67.0,72.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1103,ar-en,fl,9,nan,nan,79.0,nan,nan,98.0,nan,nan,74.0,100.0,nan,85.0,78.0,72.0,74.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1104,ar-en,fl,9,nan,nan,100.0,nan,nan,99.0,nan,nan,99.0,100.0,nan,86.0,100.0,87.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1105,ar-en,fl,9,nan,nan,83.0,nan,nan,100.0,nan,nan,76.0,80.0,nan,83.0,90.0,72.0,73.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1106,ar-en,fl,9,nan,nan,83.0,nan,nan,97.0,nan,nan,70.0,90.0,nan,77.0,95.0,74.0,77.0,100.0,nan,nan,nan,nan,nan,96.0,nan,nan,nan,nan,nan
1107,ar-en,fl,9,nan,nan,82.0,nan,nan,96.0,nan,nan,68.0,100.0,nan,76.0,100.0,79.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1108,ar-en,fl,9,nan,nan,95.0,nan,nan,96.0,nan,nan,62.0,100.0,nan,79.0,93.0,70.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1109,ar-en,fl,9,nan,nan,99.0,nan,nan,100.0,nan,nan,75.0,100.0,nan,81.0,100.0,82.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1110,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,33.0,100.0,nan,88.0,77.0,88.0,88.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1111,ar-en,fl,9,nan,nan,100.0,nan,nan,100.0,nan,nan,62.0,100.0,nan,80.0,88.0,87.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1112,ar-en,fl,9,nan,nan,99.0,nan,nan,96.0,nan,nan,29.0,100.0,nan,81.0,97.0,88.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1113,ar-en,fl,9,nan,nan,91.0,nan,nan,97.0,nan,nan,27.0,100.0,nan,76.0,64.0,79.0,62.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1114,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,84.0,99.0,89.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1115,ar-en,fl,9,nan,nan,83.0,nan,nan,100.0,nan,nan,76.0,90.0,nan,76.0,93.0,74.0,70.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1116,ar-en,fl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,87.0,99.0,88.0,95.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1117,ar-en,fl,9,nan,nan,84.0,nan,nan,95.0,nan,nan,84.0,100.0,nan,84.0,87.0,88.0,95.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1118,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,81.0,100.0,88.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1119,ar-en,fl,9,nan,nan,72.0,nan,nan,97.0,nan,nan,43.0,76.0,nan,80.0,81.0,73.0,74.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1120,ar-en,fl,9,nan,nan,86.0,nan,nan,98.0,nan,nan,89.0,100.0,nan,86.0,93.0,88.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1121,ar-en,fl,9,nan,nan,74.0,nan,nan,90.0,nan,nan,60.0,88.0,nan,85.0,80.0,70.0,61.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1122,ar-en,fl,9,nan,nan,87.0,nan,nan,95.0,nan,nan,52.0,76.0,nan,91.0,80.0,74.0,93.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1123,ar-en,fl,9,nan,nan,91.0,nan,nan,96.0,nan,nan,81.0,100.0,nan,79.0,83.0,84.0,88.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1124,ar-en,fl,9,nan,nan,81.0,nan,nan,93.0,nan,nan,58.0,88.0,nan,81.0,80.0,74.0,73.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1125,ar-en,fl,9,nan,nan,78.0,nan,nan,96.0,nan,nan,63.0,67.0,nan,82.0,81.0,71.0,67.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1126,ar-en,fl,9,nan,nan,90.0,nan,nan,90.0,nan,nan,38.0,90.0,nan,79.0,77.0,73.0,78.0,100.0,nan,nan,nan,nan,nan,92.0,nan,nan,nan,nan,nan
1127,ar-en,fl,9,nan,nan,100.0,nan,nan,100.0,nan,nan,99.0,100.0,nan,85.0,100.0,81.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1128,ar-en,fl,9,nan,nan,97.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,90.0,100.0,86.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1129,ar-en,fl,9,nan,nan,100.0,nan,nan,100.0,nan,nan,61.0,100.0,nan,89.0,100.0,85.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1130,ar-en,fl,9,nan,nan,82.0,nan,nan,95.0,nan,nan,38.0,82.0,nan,82.0,75.0,72.0,73.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1131,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,81.0,100.0,nan,81.0,100.0,87.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1132,ar-en,fl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,88.0,100.0,89.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1133,ar-en,fl,9,nan,nan,65.0,nan,nan,88.0,nan,nan,55.0,79.0,nan,82.0,87.0,74.0,77.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1134,ar-en,fl,9,nan,nan,100.0,nan,nan,99.0,nan,nan,99.0,100.0,nan,93.0,100.0,89.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1135,ar-en,fl,9,nan,nan,85.0,nan,nan,97.0,nan,nan,64.0,65.0,nan,95.0,81.0,66.0,71.0,69.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1136,ar-en,fl,9,nan,nan,93.0,nan,nan,94.0,nan,nan,61.0,100.0,nan,94.0,84.0,85.0,83.0,94.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1137,ar-en,fl,9,nan,nan,100.0,nan,nan,99.0,nan,nan,100.0,100.0,nan,99.0,100.0,89.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1138,ar-en,fl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,98.0,nan,92.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1139,ar-en,fl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,96.0,nan,90.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1140,ar-en,fl,9,nan,nan,97.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,99.0,nan,85.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1141,ar-en,fl,9,nan,nan,87.0,nan,nan,99.0,nan,nan,64.0,100.0,100.0,99.0,nan,87.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1142,ar-en,fl,9,nan,nan,93.0,nan,nan,97.0,nan,nan,74.0,100.0,87.0,97.0,nan,73.0,82.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1143,ar-en,fl,9,nan,nan,82.0,nan,nan,98.0,nan,nan,66.0,89.0,100.0,87.0,nan,89.0,93.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1144,ar-en,fl,9,nan,nan,94.0,nan,nan,98.0,nan,nan,52.0,89.0,91.0,73.0,nan,88.0,79.0,90.0,nan,nan,nan,88.0,nan,nan,nan,nan,nan,nan,nan
1145,ar-en,fl,9,nan,nan,95.0,nan,nan,99.0,nan,nan,72.0,100.0,100.0,68.0,nan,86.0,93.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1146,ar-en,fl,9,nan,nan,87.0,nan,nan,100.0,nan,nan,68.0,76.0,97.0,81.0,nan,71.0,88.0,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1147,ar-en,fl,9,nan,nan,95.0,nan,nan,94.0,nan,nan,79.0,88.0,97.0,79.0,nan,88.0,75.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1148,ar-en,fl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,97.0,nan,92.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1149,ar-en,fl,9,nan,nan,93.0,nan,nan,95.0,nan,nan,40.0,35.0,75.0,63.0,nan,72.0,61.0,94.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1150,ar-en,fl,9,nan,nan,95.0,nan,nan,100.0,nan,nan,100.0,90.0,100.0,81.0,nan,89.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1151,ar-en,fl,9,nan,nan,93.0,nan,nan,88.0,nan,nan,98.0,100.0,91.0,55.0,nan,72.0,72.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1152,ar-en,fl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,100.0,100.0,100.0,72.0,nan,92.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1153,ar-en,fl,9,nan,nan,87.0,nan,nan,93.0,nan,nan,46.0,75.0,81.0,75.0,nan,83.0,84.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1154,ar-en,fl,9,nan,nan,90.0,nan,nan,93.0,nan,nan,99.0,88.0,69.0,74.0,nan,85.0,77.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1155,ar-en,fl,9,nan,nan,85.0,nan,nan,94.0,nan,nan,89.0,75.0,85.0,74.0,nan,87.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1156,ar-en,fl,9,nan,nan,84.0,nan,nan,98.0,nan,nan,59.0,92.0,80.0,65.0,nan,60.0,78.0,88.0,nan,nan,nan,73.0,nan,nan,nan,nan,nan,nan,nan
1157,ar-en,fl,9,nan,nan,97.0,nan,nan,99.0,nan,nan,95.0,100.0,100.0,97.0,nan,89.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1158,ar-en,fl,9,nan,nan,86.0,nan,nan,99.0,nan,nan,58.0,75.0,79.0,75.0,nan,64.0,96.0,100.0,nan,nan,nan,80.0,nan,nan,nan,nan,nan,nan,nan
1159,ar-en,fl,9,nan,nan,98.0,nan,nan,99.0,nan,nan,77.0,100.0,100.0,76.0,nan,88.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1160,ar-en,fl,9,nan,nan,82.0,nan,nan,96.0,nan,nan,29.0,63.0,88.0,55.0,nan,71.0,85.0,90.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1161,ar-en,fl,9,nan,nan,89.0,nan,nan,99.0,nan,nan,81.0,75.0,70.0,68.0,nan,61.0,81.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1162,ar-en,fl,9,nan,nan,95.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,79.0,nan,85.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1163,ar-en,fl,9,nan,nan,87.0,nan,nan,93.0,nan,nan,64.0,75.0,77.0,81.0,nan,65.0,80.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1164,ar-en,fl,9,nan,nan,99.0,nan,nan,99.0,nan,nan,100.0,100.0,100.0,58.0,nan,90.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1165,ar-en,fl,9,nan,nan,96.0,nan,nan,99.0,nan,nan,96.0,100.0,100.0,64.0,nan,91.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1166,ar-en,fl,9,nan,nan,84.0,nan,nan,91.0,nan,nan,58.0,74.0,93.0,61.0,nan,76.0,74.0,98.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
