SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26,ANNOTATOR_27
1102,ar-en,bl,10,nan,nan,77.0,nan,nan,99.0,nan,nan,55.0,59.0,nan,88.0,99.0,72.0,76.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1103,ar-en,bl,10,nan,nan,88.0,nan,nan,98.0,nan,nan,89.0,67.0,nan,81.0,76.0,74.0,93.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1104,ar-en,bl,10,nan,nan,100.0,nan,nan,100.0,nan,nan,89.0,100.0,nan,84.0,100.0,87.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1105,ar-en,bl,10,nan,nan,84.0,nan,nan,99.0,nan,nan,60.0,100.0,nan,81.0,92.0,74.0,89.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1106,ar-en,bl,10,nan,nan,83.0,nan,nan,98.0,nan,nan,86.0,93.0,nan,77.0,97.0,82.0,93.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1107,ar-en,bl,10,nan,nan,82.0,nan,nan,96.0,nan,nan,86.0,100.0,nan,76.0,100.0,85.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1108,ar-en,bl,10,nan,nan,88.0,nan,nan,95.0,nan,nan,55.0,83.0,nan,77.0,95.0,80.0,95.0,100.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1109,ar-en,bl,10,nan,nan,98.0,nan,nan,100.0,nan,nan,87.0,100.0,nan,82.0,100.0,87.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1110,ar-en,bl,10,nan,nan,71.0,nan,nan,77.0,nan,nan,9.0,0.0,nan,88.0,75.0,75.0,53.0,77.0,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan
1111,ar-en,bl,10,nan,nan,84.0,nan,nan,87.0,nan,nan,24.0,95.0,nan,85.0,90.0,87.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1112,ar-en,bl,10,nan,nan,79.0,nan,nan,87.0,nan,nan,24.0,100.0,nan,82.0,89.0,81.0,95.0,100.0,nan,nan,nan,nan,nan,92.0,nan,nan,nan,nan,nan
1113,ar-en,bl,10,nan,nan,33.0,nan,nan,93.0,nan,nan,13.0,0.0,nan,75.0,53.0,65.0,13.0,73.0,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1114,ar-en,bl,10,nan,nan,99.0,nan,nan,99.0,nan,nan,94.0,100.0,nan,82.0,100.0,89.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1115,ar-en,bl,10,nan,nan,79.0,nan,nan,96.0,nan,nan,88.0,61.0,nan,75.0,95.0,83.0,90.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1116,ar-en,bl,10,nan,nan,97.0,nan,nan,99.0,nan,nan,88.0,100.0,nan,87.0,99.0,88.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1117,ar-en,bl,10,nan,nan,79.0,nan,nan,91.0,nan,nan,95.0,55.0,nan,85.0,93.0,88.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1118,ar-en,bl,10,nan,nan,95.0,nan,nan,99.0,nan,nan,94.0,100.0,nan,85.0,100.0,88.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1119,ar-en,bl,10,nan,nan,48.0,nan,nan,97.0,nan,nan,27.0,26.0,nan,78.0,88.0,77.0,65.0,99.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1120,ar-en,bl,10,nan,nan,80.0,nan,nan,96.0,nan,nan,92.0,100.0,nan,87.0,99.0,88.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1121,ar-en,bl,10,nan,nan,72.0,nan,nan,94.0,nan,nan,37.0,64.0,nan,84.0,91.0,79.0,73.0,100.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1122,ar-en,bl,10,nan,nan,74.0,nan,nan,91.0,nan,nan,35.0,58.0,nan,91.0,87.0,78.0,74.0,91.0,nan,nan,nan,nan,nan,76.0,nan,nan,nan,nan,nan
1123,ar-en,bl,10,nan,nan,89.0,nan,nan,96.0,nan,nan,91.0,100.0,nan,77.0,85.0,86.0,94.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1124,ar-en,bl,10,nan,nan,77.0,nan,nan,83.0,nan,nan,52.0,87.0,nan,77.0,86.0,79.0,91.0,100.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
1125,ar-en,bl,10,nan,nan,58.0,nan,nan,97.0,nan,nan,73.0,86.0,nan,82.0,88.0,80.0,75.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1126,ar-en,bl,10,nan,nan,58.0,nan,nan,87.0,nan,nan,24.0,100.0,nan,84.0,78.0,82.0,92.0,97.0,nan,nan,nan,nan,nan,94.0,nan,nan,nan,nan,nan
1127,ar-en,bl,10,nan,nan,100.0,nan,nan,99.0,nan,nan,74.0,100.0,nan,87.0,100.0,81.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1128,ar-en,bl,10,nan,nan,96.0,nan,nan,100.0,nan,nan,89.0,81.0,nan,92.0,100.0,87.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1129,ar-en,bl,10,nan,nan,99.0,nan,nan,100.0,nan,nan,47.0,100.0,nan,88.0,100.0,85.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1130,ar-en,bl,10,nan,nan,82.0,nan,nan,94.0,nan,nan,23.0,82.0,nan,85.0,72.0,82.0,85.0,98.0,nan,nan,nan,nan,nan,96.0,nan,nan,nan,nan,nan
1131,ar-en,bl,10,nan,nan,99.0,nan,nan,100.0,nan,nan,88.0,100.0,nan,86.0,100.0,86.0,96.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1132,ar-en,bl,10,nan,nan,96.0,nan,nan,99.0,nan,nan,92.0,100.0,nan,89.0,100.0,89.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1133,ar-en,bl,10,nan,nan,52.0,nan,nan,89.0,nan,nan,45.0,100.0,nan,84.0,92.0,89.0,97.0,96.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1134,ar-en,bl,10,nan,nan,99.0,nan,nan,99.0,nan,nan,86.0,100.0,nan,93.0,100.0,89.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1135,ar-en,bl,10,nan,nan,78.0,nan,nan,92.0,nan,nan,75.0,65.0,nan,96.0,85.0,74.0,67.0,61.0,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1136,ar-en,bl,10,nan,nan,82.0,nan,nan,94.0,nan,nan,52.0,80.0,nan,93.0,96.0,87.0,85.0,87.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1137,ar-en,bl,10,nan,nan,100.0,nan,nan,100.0,nan,nan,97.0,100.0,nan,99.0,100.0,90.0,97.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan,nan
1138,ar-en,bl,10,nan,nan,98.0,nan,nan,99.0,nan,nan,89.0,100.0,100.0,96.0,nan,90.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1139,ar-en,bl,10,nan,nan,36.0,nan,nan,86.0,nan,nan,61.0,10.0,88.0,46.0,nan,70.0,23.0,100.0,nan,nan,nan,76.0,nan,nan,nan,nan,nan,nan,nan
1140,ar-en,bl,10,nan,nan,93.0,nan,nan,100.0,nan,nan,73.0,100.0,96.0,100.0,nan,84.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1141,ar-en,bl,10,nan,nan,85.0,nan,nan,99.0,nan,nan,28.0,20.0,91.0,100.0,nan,73.0,55.0,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1142,ar-en,bl,10,nan,nan,89.0,nan,nan,97.0,nan,nan,50.0,100.0,94.0,97.0,nan,87.0,94.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1143,ar-en,bl,10,nan,nan,81.0,nan,nan,99.0,nan,nan,39.0,100.0,100.0,87.0,nan,88.0,95.0,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1144,ar-en,bl,10,nan,nan,80.0,nan,nan,98.0,nan,nan,36.0,4.0,85.0,72.0,nan,56.0,93.0,90.0,nan,nan,nan,90.0,nan,nan,nan,nan,nan,nan,nan
1145,ar-en,bl,10,nan,nan,95.0,nan,nan,98.0,nan,nan,58.0,100.0,92.0,72.0,nan,88.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1146,ar-en,bl,10,nan,nan,86.0,nan,nan,100.0,nan,nan,45.0,6.0,99.0,71.0,nan,74.0,54.0,100.0,nan,nan,nan,87.0,nan,nan,nan,nan,nan,nan,nan
1147,ar-en,bl,10,nan,nan,91.0,nan,nan,95.0,nan,nan,59.0,98.0,92.0,66.0,nan,74.0,89.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1148,ar-en,bl,10,nan,nan,98.0,nan,nan,100.0,nan,nan,88.0,100.0,100.0,98.0,nan,91.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1149,ar-en,bl,10,nan,nan,91.0,nan,nan,91.0,nan,nan,24.0,7.0,82.0,53.0,nan,89.0,74.0,96.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1150,ar-en,bl,10,nan,nan,89.0,nan,nan,99.0,nan,nan,28.0,100.0,100.0,82.0,nan,90.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1151,ar-en,bl,10,nan,nan,89.0,nan,nan,90.0,nan,nan,45.0,100.0,74.0,54.0,nan,82.0,79.0,100.0,nan,nan,nan,86.0,nan,nan,nan,nan,nan,nan,nan
1152,ar-en,bl,10,nan,nan,99.0,nan,nan,99.0,nan,nan,57.0,100.0,83.0,72.0,nan,86.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1153,ar-en,bl,10,nan,nan,86.0,nan,nan,91.0,nan,nan,69.0,100.0,88.0,74.0,nan,85.0,94.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1154,ar-en,bl,10,nan,nan,89.0,nan,nan,99.0,nan,nan,76.0,97.0,82.0,75.0,nan,88.0,90.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1155,ar-en,bl,10,nan,nan,84.0,nan,nan,94.0,nan,nan,67.0,75.0,85.0,74.0,nan,87.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1156,ar-en,bl,10,nan,nan,85.0,nan,nan,98.0,nan,nan,52.0,1.0,74.0,62.0,nan,45.0,73.0,88.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1157,ar-en,bl,10,nan,nan,95.0,nan,nan,99.0,nan,nan,89.0,100.0,100.0,96.0,nan,88.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1158,ar-en,bl,10,nan,nan,87.0,nan,nan,99.0,nan,nan,48.0,25.0,65.0,75.0,nan,63.0,72.0,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1159,ar-en,bl,10,nan,nan,96.0,nan,nan,100.0,nan,nan,68.0,100.0,94.0,77.0,nan,89.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1160,ar-en,bl,10,nan,nan,73.0,nan,nan,96.0,nan,nan,25.0,4.0,81.0,55.0,nan,85.0,86.0,89.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1161,ar-en,bl,10,nan,nan,84.0,nan,nan,98.0,nan,nan,86.0,100.0,78.0,68.0,nan,77.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1162,ar-en,bl,10,nan,nan,93.0,nan,nan,100.0,nan,nan,87.0,100.0,100.0,78.0,nan,87.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1163,ar-en,bl,10,nan,nan,79.0,nan,nan,92.0,nan,nan,80.0,75.0,76.0,83.0,nan,54.0,84.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1164,ar-en,bl,10,nan,nan,94.0,nan,nan,99.0,nan,nan,52.0,100.0,100.0,57.0,nan,87.0,95.0,100.0,nan,nan,nan,79.0,nan,nan,nan,nan,nan,nan,nan
1165,ar-en,bl,10,nan,nan,85.0,nan,nan,100.0,nan,nan,79.0,100.0,93.0,66.0,nan,89.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1166,ar-en,bl,10,nan,nan,75.0,nan,nan,91.0,nan,nan,43.0,75.0,96.0,62.0,nan,83.0,82.0,97.0,nan,nan,nan,74.0,nan,nan,nan,nan,nan,nan,nan
1167,ar-en,bl,10,nan,nan,73.0,nan,nan,95.0,nan,nan,88.0,100.0,83.0,65.0,nan,90.0,78.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1168,ar-en,bl,10,nan,nan,86.0,nan,nan,98.0,nan,nan,76.0,91.0,84.0,65.0,nan,81.0,97.0,100.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan
1169,ar-en,bl,10,nan,nan,97.0,nan,nan,98.0,nan,nan,89.0,100.0,100.0,75.0,nan,88.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1170,ar-en,bl,10,nan,nan,93.0,nan,nan,93.0,nan,nan,72.0,100.0,100.0,87.0,nan,89.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1171,ar-en,bl,10,nan,nan,78.0,nan,nan,98.0,nan,nan,48.0,30.0,91.0,84.0,nan,81.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1172,ar-en,bl,10,nan,nan,91.0,nan,nan,100.0,nan,nan,87.0,100.0,100.0,88.0,nan,89.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1173,ar-en,bl,10,nan,nan,75.0,nan,nan,98.0,nan,nan,42.0,43.0,74.0,90.0,nan,74.0,74.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1174,ar-en,bl,10,nan,nan,98.0,nan,nan,98.0,nan,nan,88.0,100.0,100.0,85.0,nan,92.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1175,ar-en,bl,10,nan,nan,95.0,nan,nan,97.0,nan,nan,89.0,100.0,92.0,94.0,nan,91.0,97.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1176,ar-en,bl,10,nan,nan,97.0,nan,nan,99.0,nan,nan,89.0,100.0,100.0,96.0,nan,92.0,96.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan
1177,ar-en,bl,10,nan,nan,78.0,nan,nan,74.0,nan,nan,44.0,100.0,nan,90.0,nan,85.0,53.0,100.0,nan,nan,nan,nan,nan,nan,76.0,100.0,nan,nan,nan
1178,ar-en,bl,10,nan,nan,53.0,nan,nan,100.0,nan,nan,42.0,33.0,nan,92.0,nan,86.0,96.0,100.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1179,ar-en,bl,10,nan,nan,96.0,nan,nan,99.0,nan,nan,38.0,21.0,nan,76.0,nan,86.0,96.0,100.0,nan,nan,nan,nan,nan,nan,100.0,95.0,nan,nan,nan
1180,ar-en,bl,10,nan,nan,98.0,nan,nan,99.0,nan,nan,73.0,100.0,nan,74.0,nan,88.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1181,ar-en,bl,10,nan,nan,64.0,nan,nan,99.0,nan,nan,73.0,82.0,nan,85.0,nan,79.0,97.0,100.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1182,ar-en,bl,10,nan,nan,85.0,nan,nan,99.0,nan,nan,88.0,100.0,nan,86.0,nan,91.0,96.0,100.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1183,ar-en,bl,10,nan,nan,66.0,nan,nan,98.0,nan,nan,74.0,100.0,nan,90.0,nan,76.0,96.0,100.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1184,ar-en,bl,10,nan,nan,78.0,nan,nan,100.0,nan,nan,66.0,100.0,nan,77.0,nan,83.0,97.0,81.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1185,ar-en,bl,10,nan,nan,85.0,nan,nan,100.0,nan,nan,66.0,100.0,nan,81.0,nan,86.0,94.0,100.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1186,ar-en,bl,10,nan,nan,84.0,nan,nan,98.0,nan,nan,73.0,100.0,nan,83.0,nan,90.0,95.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1187,ar-en,bl,10,nan,nan,91.0,nan,nan,99.0,nan,nan,93.0,100.0,nan,93.0,nan,81.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1188,ar-en,bl,10,nan,nan,84.0,nan,nan,99.0,nan,nan,37.0,25.0,nan,83.0,nan,66.0,82.0,94.0,nan,nan,nan,nan,nan,nan,25.0,98.0,nan,nan,nan
1189,ar-en,bl,10,nan,nan,98.0,nan,nan,99.0,nan,nan,88.0,100.0,nan,93.0,nan,90.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1190,ar-en,bl,10,nan,nan,98.0,nan,nan,99.0,nan,nan,88.0,100.0,nan,96.0,nan,92.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1191,ar-en,bl,10,nan,nan,88.0,nan,nan,99.0,nan,nan,88.0,100.0,nan,91.0,nan,92.0,98.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1192,ar-en,bl,10,nan,nan,89.0,nan,nan,99.0,nan,nan,89.0,100.0,nan,79.0,nan,91.0,96.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1193,ar-en,bl,10,nan,nan,83.0,nan,nan,100.0,nan,nan,67.0,75.0,nan,80.0,nan,88.0,94.0,95.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1194,ar-en,bl,10,nan,nan,90.0,nan,nan,100.0,nan,nan,67.0,100.0,nan,77.0,nan,78.0,96.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1195,ar-en,bl,10,nan,nan,94.0,nan,nan,98.0,nan,nan,88.0,100.0,nan,81.0,nan,85.0,95.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1196,ar-en,bl,10,nan,nan,91.0,nan,nan,100.0,nan,nan,70.0,71.0,nan,82.0,nan,66.0,96.0,100.0,nan,nan,nan,nan,nan,nan,75.0,99.0,nan,nan,nan
1197,ar-en,bl,10,nan,nan,97.0,nan,nan,99.0,nan,nan,71.0,100.0,nan,73.0,nan,86.0,97.0,95.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1198,ar-en,bl,10,nan,nan,85.0,nan,nan,94.0,nan,nan,89.0,100.0,nan,78.0,nan,88.0,96.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1199,ar-en,bl,10,nan,nan,82.0,nan,nan,99.0,nan,nan,74.0,74.0,nan,75.0,nan,55.0,96.0,94.0,nan,nan,nan,nan,nan,nan,75.0,87.0,nan,nan,nan
1200,ar-en,bl,10,nan,nan,65.0,nan,nan,87.0,nan,nan,64.0,32.0,nan,78.0,nan,61.0,65.0,82.0,nan,nan,nan,nan,nan,nan,0.0,93.0,nan,nan,nan
1201,ar-en,bl,10,nan,nan,79.0,nan,nan,100.0,nan,nan,70.0,100.0,nan,78.0,nan,74.0,93.0,98.0,nan,nan,nan,nan,nan,nan,0.0,100.0,nan,nan,nan
1202,ar-en,bl,10,nan,nan,96.0,nan,nan,100.0,nan,nan,89.0,100.0,nan,76.0,nan,92.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1203,ar-en,bl,10,nan,nan,82.0,nan,nan,91.0,nan,nan,88.0,100.0,nan,81.0,nan,88.0,97.0,100.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1204,ar-en,bl,10,nan,nan,78.0,nan,nan,99.0,nan,nan,89.0,100.0,nan,87.0,nan,90.0,97.0,100.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1205,ar-en,bl,10,nan,nan,81.0,nan,nan,88.0,nan,nan,86.0,100.0,nan,75.0,nan,61.0,97.0,100.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1206,ar-en,bl,10,nan,nan,97.0,nan,nan,99.0,nan,nan,90.0,100.0,nan,76.0,nan,89.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1207,ar-en,bl,10,nan,nan,92.0,nan,nan,87.0,nan,nan,84.0,100.0,nan,79.0,nan,72.0,94.0,100.0,nan,nan,nan,nan,nan,nan,76.0,100.0,nan,nan,nan
1208,ar-en,bl,10,nan,nan,85.0,nan,nan,100.0,nan,nan,90.0,100.0,nan,86.0,nan,87.0,98.0,100.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1209,ar-en,bl,10,nan,nan,88.0,nan,nan,99.0,nan,nan,86.0,100.0,nan,84.0,nan,78.0,90.0,100.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1210,ar-en,bl,10,nan,nan,81.0,nan,nan,89.0,nan,nan,39.0,75.0,nan,68.0,nan,79.0,94.0,98.0,nan,nan,nan,nan,nan,nan,0.0,99.0,nan,nan,nan
1211,ar-en,bl,10,nan,nan,88.0,nan,nan,84.0,nan,nan,86.0,76.0,nan,77.0,nan,75.0,96.0,100.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1212,ar-en,bl,10,nan,nan,75.0,nan,nan,100.0,nan,nan,68.0,9.0,nan,72.0,nan,81.0,96.0,100.0,nan,nan,nan,nan,nan,nan,25.0,96.0,nan,nan,nan
1213,ar-en,bl,10,nan,nan,97.0,nan,nan,100.0,nan,nan,88.0,100.0,nan,75.0,nan,88.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1214,ar-en,bl,10,nan,nan,91.0,nan,nan,93.0,nan,nan,91.0,1.0,nan,85.0,nan,89.0,93.0,100.0,nan,nan,nan,nan,nan,nan,25.0,100.0,nan,nan,nan
1215,ar-en,bl,10,nan,nan,92.0,nan,nan,96.0,nan,nan,82.0,4.0,nan,79.0,nan,86.0,96.0,98.0,nan,nan,nan,nan,nan,nan,75.0,99.0,nan,nan,nan
1216,ar-en,bl,10,nan,nan,82.0,nan,nan,87.0,nan,nan,86.0,93.0,nan,85.0,nan,83.0,97.0,93.0,nan,nan,nan,nan,nan,nan,75.0,100.0,nan,nan,nan
1217,ar-en,bl,10,nan,nan,81.0,nan,nan,98.0,nan,nan,87.0,100.0,nan,81.0,nan,90.0,96.0,97.0,nan,nan,nan,nan,nan,nan,50.0,100.0,nan,nan,nan
1218,ar-en,bl,10,nan,nan,42.0,nan,nan,99.0,nan,nan,12.0,1.0,nan,77.0,nan,57.0,52.0,92.0,nan,nan,nan,nan,nan,nan,0.0,100.0,nan,nan,nan
1219,ar-en,bl,10,nan,nan,91.0,nan,nan,99.0,nan,nan,89.0,100.0,nan,79.0,nan,90.0,98.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1220,ar-en,bl,10,nan,nan,96.0,nan,nan,99.0,nan,nan,89.0,100.0,nan,78.0,nan,91.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1221,ar-en,bl,10,nan,nan,95.0,nan,nan,100.0,nan,nan,88.0,100.0,nan,82.0,nan,91.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan
1222,ar-en,bl,9,nan,nan,46.0,nan,nan,91.0,nan,nan,19.0,1.0,nan,70.0,nan,59.0,20.0,88.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan
1223,ar-en,bl,9,nan,nan,91.0,nan,nan,98.0,nan,nan,42.0,75.0,nan,72.0,nan,76.0,94.0,100.0,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan
1224,ar-en,bl,9,nan,nan,84.0,nan,nan,82.0,nan,nan,14.0,14.0,nan,82.0,nan,74.0,58.0,97.0,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan
1225,ar-en,bl,9,nan,nan,90.0,nan,nan,84.0,nan,nan,87.0,100.0,nan,77.0,nan,85.0,96.0,100.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan
1226,ar-en,bl,9,nan,nan,97.0,nan,nan,99.0,nan,nan,87.0,100.0,nan,82.0,nan,90.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan
1227,ar-en,bl,9,nan,nan,89.0,nan,nan,98.0,nan,nan,83.0,100.0,nan,78.0,nan,84.0,87.0,100.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan
1228,ar-en,bl,9,nan,nan,49.0,nan,nan,39.0,nan,nan,17.0,84.0,nan,70.0,nan,45.0,41.0,100.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan
1229,ar-en,bl,9,nan,nan,97.0,nan,nan,100.0,nan,nan,89.0,100.0,nan,92.0,nan,91.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan
1230,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,74.0,100.0,nan,87.0,nan,90.0,97.0,100.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan
1231,ar-en,bl,9,nan,nan,96.0,nan,nan,98.0,nan,nan,36.0,83.0,nan,85.0,nan,88.0,92.0,100.0,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,nan
1232,ar-en,bl,9,nan,nan,98.0,nan,nan,100.0,nan,nan,87.0,100.0,nan,90.0,nan,91.0,98.0,100.0,nan,nan,nan,nan,nan,nan,100.0,nan,nan,nan,nan
