SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10
591,fa-en,ad,5,57.0,100.0,94.0,nan,nan,100.0,100.0,nan,nan,nan
592,fa-en,ad,5,33.0,100.0,53.0,nan,nan,36.0,60.0,nan,nan,nan
593,fa-en,ad,5,41.0,89.0,54.0,nan,nan,47.0,37.0,nan,nan,nan
594,fa-en,ad,5,57.0,97.0,81.0,nan,nan,75.0,100.0,nan,nan,nan
595,fa-en,ad,5,48.0,52.0,42.0,nan,nan,93.0,36.0,nan,nan,nan
596,fa-en,ad,5,51.0,94.0,73.0,nan,nan,87.0,69.0,nan,nan,nan
597,fa-en,ad,5,100.0,100.0,100.0,nan,nan,100.0,100.0,nan,nan,nan
598,fa-en,ad,5,52.0,100.0,89.0,nan,nan,100.0,100.0,nan,nan,nan
599,fa-en,ad,5,47.0,94.0,76.0,nan,nan,51.0,59.0,nan,nan,nan
600,fa-en,ad,5,53.0,94.0,61.0,nan,nan,89.0,88.0,nan,nan,nan
601,fa-en,ad,5,52.0,94.0,80.0,nan,nan,87.0,100.0,nan,nan,nan
602,fa-en,ad,5,27.0,52.0,34.0,nan,nan,0.0,13.0,nan,nan,nan
603,fa-en,ad,5,47.0,75.0,91.0,nan,nan,84.0,78.0,nan,nan,nan
604,fa-en,ad,5,45.0,100.0,80.0,nan,nan,92.0,82.0,nan,nan,nan
605,fa-en,ad,5,77.0,100.0,82.0,nan,nan,93.0,93.0,nan,nan,nan
606,fa-en,ad,5,70.0,100.0,100.0,nan,nan,100.0,99.0,nan,nan,nan
607,fa-en,ad,5,22.0,0.0,73.0,nan,nan,0.0,6.0,nan,nan,nan
608,fa-en,ad,5,52.0,93.0,81.0,nan,nan,48.0,62.0,nan,nan,nan
609,fa-en,ad,5,52.0,94.0,63.0,nan,nan,97.0,71.0,nan,nan,nan
610,fa-en,ad,5,46.0,88.0,72.0,nan,nan,88.0,70.0,nan,nan,nan
611,fa-en,ad,5,52.0,95.0,71.0,nan,nan,51.0,77.0,nan,nan,nan
612,fa-en,ad,5,34.0,75.0,73.0,nan,nan,50.0,32.0,nan,nan,nan
613,fa-en,ad,5,45.0,88.0,82.0,nan,nan,82.0,41.0,nan,nan,nan
614,fa-en,ad,5,48.0,93.0,80.0,nan,nan,94.0,94.0,nan,nan,nan
615,fa-en,ad,4,23.0,0.0,36.0,nan,nan,nan,24.0,nan,nan,nan
616,fa-en,ad,4,22.0,96.0,86.0,nan,nan,nan,90.0,nan,nan,nan
617,fa-en,ad,4,44.0,9.0,90.0,nan,nan,nan,63.0,nan,nan,nan
618,fa-en,ad,4,54.0,6.0,41.0,nan,nan,nan,44.0,nan,nan,nan
619,fa-en,ad,4,66.0,93.0,78.0,nan,nan,nan,89.0,nan,nan,nan
620,fa-en,ad,4,37.0,25.0,19.0,nan,nan,nan,36.0,nan,nan,nan
621,fa-en,ad,4,30.0,0.0,46.0,nan,nan,nan,32.0,nan,nan,nan
622,fa-en,ad,4,41.0,0.0,9.0,nan,nan,nan,6.0,nan,nan,nan
623,fa-en,ad,4,76.0,100.0,84.0,nan,nan,nan,100.0,nan,nan,nan
624,fa-en,ad,4,54.0,0.0,59.0,nan,nan,nan,47.0,nan,nan,nan
625,fa-en,ad,4,30.0,5.0,45.0,nan,nan,nan,21.0,nan,nan,nan
626,fa-en,ad,4,75.0,100.0,91.0,nan,nan,nan,100.0,nan,nan,nan
627,fa-en,ad,4,48.0,75.0,65.0,nan,nan,nan,82.0,nan,nan,nan
628,fa-en,ad,4,51.0,94.0,78.0,nan,nan,nan,92.0,nan,nan,nan
629,fa-en,ad,4,14.0,10.0,60.0,nan,nan,nan,23.0,nan,nan,nan
630,fa-en,ad,4,55.0,88.0,88.0,nan,nan,nan,100.0,nan,nan,nan
631,fa-en,ad,4,46.0,75.0,67.0,nan,nan,nan,63.0,nan,nan,nan
632,fa-en,ad,4,40.0,6.0,44.0,nan,nan,nan,24.0,nan,nan,nan
633,fa-en,ad,4,36.0,73.0,33.0,nan,nan,nan,46.0,nan,nan,nan
634,fa-en,ad,4,37.0,75.0,39.0,nan,nan,nan,59.0,nan,nan,nan
635,fa-en,ad,4,41.0,75.0,55.0,nan,nan,nan,34.0,nan,nan,nan
636,fa-en,ad,4,100.0,100.0,80.0,nan,nan,nan,100.0,nan,nan,nan
637,fa-en,ad,4,45.0,74.0,60.0,nan,nan,nan,45.0,nan,nan,nan
638,fa-en,ad,4,41.0,89.0,64.0,nan,nan,nan,34.0,nan,nan,nan
639,fa-en,ad,4,38.0,75.0,77.0,nan,nan,nan,35.0,nan,nan,nan
640,fa-en,ad,4,76.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
641,fa-en,ad,4,0.0,51.0,45.0,nan,nan,nan,7.0,nan,nan,nan
642,fa-en,ad,4,61.0,92.0,78.0,nan,nan,nan,62.0,nan,nan,nan
643,fa-en,ad,4,45.0,94.0,73.0,nan,nan,nan,73.0,nan,nan,nan
644,fa-en,ad,4,55.0,52.0,44.0,nan,nan,nan,59.0,nan,nan,nan
645,fa-en,ad,4,55.0,75.0,55.0,nan,nan,nan,78.0,nan,nan,nan
646,fa-en,ad,4,51.0,94.0,71.0,nan,nan,nan,100.0,nan,nan,nan
647,fa-en,ad,4,43.0,52.0,61.0,nan,nan,nan,42.0,nan,nan,nan
648,fa-en,ad,4,58.0,100.0,86.0,nan,nan,nan,91.0,nan,nan,nan
649,fa-en,ad,4,54.0,100.0,83.0,nan,nan,nan,100.0,nan,nan,nan
650,fa-en,ad,4,52.0,100.0,54.0,nan,nan,nan,68.0,nan,nan,nan
651,fa-en,ad,4,64.0,95.0,86.0,nan,nan,nan,87.0,nan,nan,nan
652,fa-en,ad,4,26.0,94.0,99.0,nan,nan,nan,39.0,nan,nan,nan
653,fa-en,ad,4,100.0,100.0,98.0,nan,nan,nan,99.0,nan,nan,nan
654,fa-en,ad,4,100.0,25.0,94.0,nan,nan,nan,66.0,nan,nan,nan
655,fa-en,ad,4,30.0,91.0,79.0,nan,nan,nan,61.0,nan,nan,nan
656,fa-en,ad,4,33.0,91.0,77.0,nan,nan,nan,40.0,nan,nan,nan
657,fa-en,ad,4,27.0,75.0,64.0,nan,nan,nan,66.0,nan,nan,nan
658,fa-en,ad,4,39.0,1.0,70.0,nan,nan,nan,38.0,nan,nan,nan
659,fa-en,ad,4,28.0,52.0,84.0,nan,nan,nan,59.0,nan,nan,nan
660,fa-en,ad,4,47.0,75.0,71.0,nan,nan,nan,81.0,nan,nan,nan
661,fa-en,ad,4,77.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
662,fa-en,ad,4,81.0,97.0,91.0,nan,nan,nan,89.0,nan,nan,nan
663,fa-en,ad,4,70.0,100.0,82.0,nan,nan,nan,82.0,nan,nan,nan
664,fa-en,ad,4,71.0,96.0,89.0,nan,nan,nan,63.0,nan,nan,nan
665,fa-en,ad,4,30.0,95.0,61.0,nan,nan,nan,57.0,nan,nan,nan
666,fa-en,ad,4,54.0,95.0,86.0,nan,nan,nan,77.0,nan,nan,nan
667,fa-en,ad,4,25.0,25.0,62.0,nan,nan,nan,37.0,nan,nan,nan
668,fa-en,ad,4,34.0,93.0,81.0,nan,nan,nan,45.0,nan,nan,nan
669,fa-en,ad,4,21.0,48.0,77.0,nan,nan,nan,45.0,nan,nan,nan
670,fa-en,ad,4,37.0,52.0,64.0,nan,nan,nan,40.0,nan,nan,nan
671,fa-en,ad,4,80.0,100.0,93.0,nan,nan,nan,100.0,nan,nan,nan
672,fa-en,ad,4,57.0,100.0,71.0,nan,nan,nan,89.0,nan,nan,nan
673,fa-en,ad,4,47.0,100.0,73.0,nan,nan,nan,85.0,nan,nan,nan
674,fa-en,ad,4,26.0,75.0,74.0,nan,nan,nan,38.0,nan,nan,nan
675,fa-en,ad,4,58.0,25.0,62.0,nan,nan,nan,74.0,nan,nan,nan
676,fa-en,ad,4,19.0,81.0,73.0,nan,nan,nan,56.0,nan,nan,nan
677,fa-en,ad,4,59.0,100.0,91.0,nan,nan,nan,77.0,nan,nan,nan
678,fa-en,ad,4,53.0,100.0,84.0,nan,nan,nan,85.0,nan,nan,nan
679,fa-en,ad,4,100.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
680,fa-en,ad,4,69.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
681,fa-en,ad,4,65.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
682,fa-en,ad,4,62.0,100.0,95.0,nan,nan,nan,80.0,nan,nan,nan
683,fa-en,ad,4,100.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
684,fa-en,ad,4,51.0,100.0,79.0,nan,nan,nan,60.0,nan,nan,nan
685,fa-en,ad,4,39.0,75.0,79.0,nan,nan,nan,58.0,nan,nan,nan
686,fa-en,ad,4,31.0,25.0,36.0,nan,nan,nan,32.0,nan,nan,nan
687,fa-en,ad,4,100.0,25.0,100.0,nan,nan,nan,100.0,nan,nan,nan
688,fa-en,ad,4,43.0,25.0,80.0,nan,nan,nan,31.0,nan,nan,nan
689,fa-en,ad,4,47.0,91.0,79.0,nan,nan,nan,77.0,nan,nan,nan
690,fa-en,ad,4,100.0,94.0,93.0,nan,nan,nan,100.0,nan,nan,nan
691,fa-en,ad,4,100.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
692,fa-en,ad,4,44.0,76.0,88.0,nan,nan,nan,42.0,nan,nan,nan
693,fa-en,ad,4,35.0,25.0,58.0,nan,nan,nan,35.0,nan,nan,nan
694,fa-en,ad,4,100.0,74.0,90.0,nan,nan,nan,78.0,nan,nan,nan
695,fa-en,ad,4,38.0,25.0,85.0,nan,nan,nan,32.0,nan,nan,nan
696,fa-en,ad,4,39.0,75.0,83.0,nan,nan,nan,32.0,nan,nan,nan
697,fa-en,ad,4,100.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
698,fa-en,ad,4,100.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
699,fa-en,ad,4,100.0,100.0,93.0,nan,nan,nan,63.0,nan,nan,nan
700,fa-en,ad,4,40.0,100.0,94.0,nan,nan,nan,71.0,nan,nan,nan
701,fa-en,ad,4,26.0,48.0,nan,93.0,nan,nan,nan,nan,47.0,nan
702,fa-en,ad,4,44.0,76.0,nan,100.0,nan,nan,nan,nan,73.0,nan
703,fa-en,ad,4,100.0,97.0,nan,100.0,nan,nan,nan,nan,86.0,nan
704,fa-en,ad,4,74.0,100.0,nan,98.0,nan,nan,nan,nan,74.0,nan
705,fa-en,ad,4,43.0,76.0,nan,98.0,nan,nan,nan,nan,64.0,nan
706,fa-en,ad,4,20.0,12.0,nan,77.0,nan,nan,nan,nan,31.0,nan
707,fa-en,ad,4,29.0,25.0,nan,59.0,nan,nan,nan,nan,37.0,nan
708,fa-en,ad,4,23.0,75.0,nan,79.0,nan,nan,nan,nan,70.0,nan
709,fa-en,ad,4,0.0,18.0,nan,84.0,nan,nan,nan,nan,45.0,nan
710,fa-en,ad,4,0.0,0.0,nan,20.0,nan,nan,nan,nan,35.0,nan
711,fa-en,ad,4,50.0,90.0,nan,94.0,nan,nan,nan,nan,51.0,nan
712,fa-en,ad,4,0.0,75.0,nan,52.0,nan,nan,nan,nan,52.0,nan
713,fa-en,ad,4,33.0,75.0,nan,57.0,nan,nan,nan,nan,63.0,nan
714,fa-en,ad,4,15.0,93.0,nan,90.0,nan,nan,nan,nan,64.0,nan
715,fa-en,ad,4,100.0,100.0,nan,99.0,nan,nan,nan,nan,79.0,nan
716,fa-en,ad,4,64.0,95.0,nan,70.0,nan,nan,nan,nan,73.0,nan
717,fa-en,ad,4,29.0,75.0,nan,53.0,nan,nan,nan,nan,46.0,nan
718,fa-en,ad,4,0.0,75.0,nan,86.0,nan,nan,nan,nan,43.0,nan
719,fa-en,ad,4,58.0,75.0,nan,97.0,nan,nan,nan,nan,54.0,nan
720,fa-en,ad,4,57.0,75.0,nan,97.0,nan,nan,nan,nan,53.0,nan
721,fa-en,ad,4,0.0,25.0,nan,23.0,nan,nan,nan,nan,42.0,nan
722,fa-en,ad,4,100.0,94.0,nan,99.0,nan,nan,nan,nan,84.0,nan
723,fa-en,ad,4,0.0,0.0,nan,36.0,nan,nan,nan,nan,43.0,nan
724,fa-en,ad,4,100.0,95.0,nan,99.0,nan,nan,nan,nan,80.0,nan
725,fa-en,ad,4,0.0,75.0,nan,77.0,nan,nan,nan,nan,49.0,nan
726,fa-en,ad,4,0.0,0.0,nan,57.0,nan,nan,nan,nan,45.0,nan
727,fa-en,ad,4,45.0,75.0,nan,97.0,nan,nan,nan,nan,54.0,nan
728,fa-en,ad,4,0.0,62.0,nan,66.0,nan,nan,nan,nan,25.0,nan
729,fa-en,ad,4,40.0,62.0,nan,98.0,nan,nan,nan,nan,55.0,nan
730,fa-en,ad,4,31.0,25.0,nan,58.0,nan,nan,nan,nan,38.0,nan
731,fa-en,ad,4,29.0,97.0,nan,98.0,nan,nan,nan,nan,60.0,nan
732,fa-en,ad,4,0.0,0.0,nan,39.0,nan,nan,nan,nan,25.0,nan
733,fa-en,ad,4,65.0,95.0,nan,99.0,nan,nan,nan,nan,65.0,nan
734,fa-en,ad,4,27.0,64.0,nan,98.0,nan,nan,nan,nan,51.0,nan
735,fa-en,ad,4,34.0,90.0,nan,75.0,nan,nan,nan,nan,66.0,nan
736,fa-en,ad,4,24.0,12.0,nan,82.0,nan,nan,nan,nan,29.0,nan
737,fa-en,ad,4,63.0,96.0,nan,99.0,nan,nan,nan,nan,75.0,nan
738,fa-en,ad,4,59.0,88.0,nan,98.0,nan,nan,nan,nan,55.0,nan
739,fa-en,ad,4,51.0,63.0,nan,99.0,nan,nan,nan,nan,80.0,nan
740,fa-en,ad,4,0.0,0.0,nan,31.0,nan,nan,nan,nan,30.0,nan
741,fa-en,ad,4,100.0,100.0,nan,99.0,nan,nan,nan,nan,90.0,nan
742,fa-en,ad,4,33.0,75.0,75.0,nan,nan,nan,67.0,nan,nan,nan
743,fa-en,ad,4,0.0,75.0,67.0,nan,nan,nan,29.0,nan,nan,nan
744,fa-en,ad,4,56.0,100.0,79.0,nan,nan,nan,97.0,nan,nan,nan
745,fa-en,ad,4,29.0,24.0,78.0,nan,nan,nan,60.0,nan,nan,nan
746,fa-en,ad,4,38.0,74.0,74.0,nan,nan,nan,68.0,nan,nan,nan
747,fa-en,ad,4,45.0,93.0,89.0,nan,nan,nan,97.0,nan,nan,nan
748,fa-en,ad,4,45.0,95.0,100.0,nan,nan,nan,100.0,nan,nan,nan
749,fa-en,ad,4,43.0,75.0,83.0,nan,nan,nan,65.0,nan,nan,nan
750,fa-en,ad,4,50.0,100.0,100.0,nan,nan,nan,74.0,nan,nan,nan
751,fa-en,ad,4,100.0,100.0,98.0,nan,nan,nan,100.0,nan,nan,nan
752,fa-en,ad,4,33.0,75.0,75.0,nan,nan,nan,44.0,nan,nan,nan
753,fa-en,ad,4,100.0,95.0,78.0,nan,nan,nan,99.0,nan,nan,nan
754,fa-en,ad,4,44.0,96.0,57.0,nan,nan,nan,97.0,nan,nan,nan
755,fa-en,ad,4,45.0,97.0,92.0,nan,nan,nan,95.0,nan,nan,nan
756,fa-en,ad,4,41.0,74.0,85.0,nan,nan,nan,93.0,nan,nan,nan
757,fa-en,ad,4,63.0,100.0,100.0,nan,nan,nan,90.0,nan,nan,nan
758,fa-en,ad,4,54.0,89.0,97.0,nan,nan,nan,93.0,nan,nan,nan
759,fa-en,ad,4,55.0,92.0,78.0,nan,nan,nan,100.0,nan,nan,nan
760,fa-en,ad,4,35.0,85.0,77.0,nan,nan,nan,72.0,nan,nan,nan
761,fa-en,ad,4,45.0,25.0,66.0,nan,nan,nan,38.0,nan,nan,nan
762,fa-en,ad,4,30.0,9.0,53.0,nan,nan,nan,36.0,nan,nan,nan
763,fa-en,ad,4,66.0,88.0,92.0,nan,nan,nan,98.0,nan,nan,nan
764,fa-en,ad,4,100.0,100.0,99.0,nan,nan,nan,95.0,nan,nan,nan
765,fa-en,ad,4,0.0,75.0,75.0,nan,nan,nan,30.0,nan,nan,nan
766,fa-en,ad,4,100.0,94.0,95.0,nan,nan,nan,99.0,nan,nan,nan
767,fa-en,ad,4,100.0,93.0,98.0,nan,nan,nan,100.0,nan,nan,nan
768,fa-en,ad,4,24.0,25.0,44.0,nan,nan,nan,40.0,nan,nan,nan
769,fa-en,ad,4,100.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
770,fa-en,ad,4,50.0,76.0,99.0,nan,nan,nan,90.0,nan,nan,nan
771,fa-en,ad,4,75.0,100.0,89.0,nan,nan,nan,97.0,nan,nan,nan
772,fa-en,ad,4,38.0,62.0,62.0,nan,nan,nan,56.0,nan,nan,nan
773,fa-en,ad,4,43.0,100.0,94.0,nan,nan,nan,95.0,nan,nan,nan
774,fa-en,ad,4,36.0,64.0,87.0,nan,nan,nan,72.0,nan,nan,nan
775,fa-en,ad,4,0.0,6.0,53.0,nan,nan,nan,22.0,nan,nan,nan
776,fa-en,ad,4,0.0,75.0,35.0,nan,nan,nan,40.0,nan,nan,nan
777,fa-en,ad,4,55.0,48.0,57.0,nan,nan,nan,56.0,nan,nan,nan
778,fa-en,ad,4,2.0,51.0,97.0,nan,nan,nan,32.0,nan,nan,nan
779,fa-en,ad,4,57.0,75.0,84.0,nan,nan,nan,99.0,nan,nan,nan
780,fa-en,ad,4,13.0,48.0,53.0,nan,nan,nan,23.0,nan,nan,nan
781,fa-en,ad,4,2.0,48.0,87.0,nan,nan,nan,31.0,nan,nan,nan
782,fa-en,ad,4,51.0,95.0,93.0,nan,nan,nan,97.0,nan,nan,nan
783,fa-en,ad,4,25.0,6.0,58.0,nan,nan,nan,41.0,nan,nan,nan
784,fa-en,ad,4,25.0,75.0,69.0,nan,nan,nan,63.0,nan,nan,nan
785,fa-en,ad,4,0.0,75.0,85.0,nan,nan,nan,10.0,nan,nan,nan
786,fa-en,ad,4,18.0,76.0,55.0,nan,nan,nan,59.0,nan,nan,nan
787,fa-en,ad,4,41.0,76.0,74.0,nan,nan,nan,46.0,nan,nan,nan
788,fa-en,ad,4,70.0,100.0,97.0,nan,nan,nan,77.0,nan,nan,nan
789,fa-en,ad,4,45.0,95.0,66.0,nan,nan,nan,59.0,nan,nan,nan
790,fa-en,ad,4,61.0,91.0,60.0,nan,nan,nan,58.0,nan,nan,nan
791,fa-en,ad,4,50.0,91.0,82.0,nan,nan,nan,74.0,nan,nan,nan
792,fa-en,ad,4,0.0,10.0,53.0,nan,nan,nan,22.0,nan,nan,nan
793,fa-en,ad,4,0.0,0.0,35.0,nan,nan,nan,19.0,nan,nan,nan
794,fa-en,ad,4,100.0,100.0,78.0,nan,nan,nan,94.0,nan,nan,nan
795,fa-en,ad,4,5.0,75.0,74.0,nan,nan,nan,21.0,nan,nan,nan
796,fa-en,ad,4,59.0,100.0,100.0,nan,nan,nan,93.0,nan,nan,nan
797,fa-en,ad,4,26.0,87.0,76.0,nan,nan,nan,68.0,nan,nan,nan
798,fa-en,ad,4,59.0,76.0,85.0,nan,nan,nan,80.0,nan,nan,nan
799,fa-en,ad,4,61.0,94.0,86.0,nan,nan,nan,86.0,nan,nan,nan
800,fa-en,ad,4,65.0,75.0,81.0,nan,nan,nan,63.0,nan,nan,nan
801,fa-en,ad,4,12.0,62.0,66.0,nan,nan,nan,66.0,nan,nan,nan
802,fa-en,ad,4,30.0,25.0,61.0,nan,nan,nan,20.0,nan,nan,nan
803,fa-en,ad,4,76.0,75.0,82.0,nan,nan,nan,96.0,nan,nan,nan
804,fa-en,ad,4,43.0,95.0,71.0,nan,nan,nan,27.0,nan,nan,nan
805,fa-en,ad,4,20.0,55.0,76.0,nan,nan,nan,19.0,nan,nan,nan
806,fa-en,ad,4,0.0,60.0,47.0,nan,nan,nan,53.0,nan,nan,nan
807,fa-en,ad,4,25.0,29.0,77.0,nan,nan,nan,33.0,nan,nan,nan
808,fa-en,ad,4,48.0,91.0,78.0,nan,nan,nan,69.0,nan,nan,nan
809,fa-en,ad,4,41.0,26.0,77.0,nan,nan,nan,49.0,nan,nan,nan
810,fa-en,ad,4,58.0,89.0,95.0,nan,nan,nan,100.0,nan,nan,nan
811,fa-en,ad,4,38.0,43.0,76.0,nan,nan,nan,41.0,nan,nan,nan
812,fa-en,ad,4,10.0,74.0,72.0,nan,nan,nan,34.0,nan,nan,nan
813,fa-en,ad,4,76.0,95.0,82.0,nan,nan,nan,98.0,nan,nan,nan
814,fa-en,ad,4,29.0,75.0,80.0,nan,nan,nan,46.0,nan,nan,nan
815,fa-en,ad,4,0.0,11.0,70.0,nan,nan,nan,37.0,nan,nan,nan
816,fa-en,ad,4,0.0,8.0,74.0,nan,nan,nan,88.0,nan,nan,nan
817,fa-en,ad,4,43.0,76.0,79.0,nan,nan,nan,31.0,nan,nan,nan
818,fa-en,ad,4,44.0,96.0,81.0,nan,nan,nan,69.0,nan,nan,nan
819,fa-en,ad,4,61.0,75.0,75.0,nan,nan,nan,100.0,nan,nan,nan
820,fa-en,ad,4,40.0,52.0,84.0,nan,nan,nan,56.0,nan,nan,nan
821,fa-en,ad,4,42.0,88.0,68.0,nan,nan,nan,42.0,nan,nan,nan
822,fa-en,ad,4,76.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
823,fa-en,ad,4,44.0,96.0,86.0,nan,nan,nan,59.0,nan,nan,nan
824,fa-en,ad,4,41.0,96.0,76.0,nan,nan,nan,89.0,nan,nan,nan
825,fa-en,ad,4,36.0,76.0,56.0,nan,nan,nan,43.0,nan,nan,nan
826,fa-en,ad,4,36.0,25.0,41.0,nan,nan,nan,14.0,nan,nan,nan
827,fa-en,ad,4,30.0,96.0,75.0,nan,nan,nan,66.0,nan,nan,nan
828,fa-en,ad,4,39.0,92.0,75.0,nan,nan,nan,61.0,nan,nan,nan
829,fa-en,ad,4,50.0,95.0,76.0,nan,nan,nan,96.0,nan,nan,nan
830,fa-en,ad,4,46.0,76.0,91.0,nan,nan,nan,77.0,nan,nan,nan
831,fa-en,ad,4,64.0,100.0,86.0,nan,nan,nan,93.0,nan,nan,nan
832,fa-en,ad,4,42.0,75.0,84.0,nan,nan,nan,83.0,nan,nan,nan
833,fa-en,ad,4,44.0,100.0,75.0,nan,nan,nan,41.0,nan,nan,nan
834,fa-en,ad,4,100.0,100.0,96.0,nan,nan,nan,100.0,nan,nan,nan
835,fa-en,ad,4,100.0,100.0,83.0,nan,nan,nan,48.0,nan,nan,nan
836,fa-en,ad,4,83.0,94.0,80.0,nan,nan,nan,86.0,nan,nan,nan
837,fa-en,ad,4,100.0,93.0,81.0,nan,nan,nan,72.0,nan,nan,nan
838,fa-en,ad,4,17.0,92.0,75.0,nan,nan,nan,67.0,nan,nan,nan
839,fa-en,ad,4,35.0,93.0,90.0,nan,nan,nan,100.0,nan,nan,nan
840,fa-en,ad,4,58.0,100.0,65.0,nan,nan,nan,90.0,nan,nan,nan
841,fa-en,ad,4,54.0,88.0,91.0,nan,nan,nan,73.0,nan,nan,nan
842,fa-en,ad,4,65.0,88.0,76.0,nan,nan,nan,35.0,nan,nan,nan
843,fa-en,ad,4,40.0,95.0,53.0,nan,nan,nan,41.0,nan,nan,nan
844,fa-en,ad,4,53.0,75.0,80.0,nan,nan,nan,43.0,nan,nan,nan
845,fa-en,ad,4,38.0,66.0,57.0,nan,nan,nan,41.0,nan,nan,nan
846,fa-en,ad,4,75.0,100.0,78.0,nan,nan,nan,96.0,nan,nan,nan
847,fa-en,ad,4,18.0,75.0,74.0,nan,nan,nan,35.0,nan,nan,nan
848,fa-en,ad,4,42.0,52.0,66.0,nan,nan,nan,17.0,nan,nan,nan
849,fa-en,ad,4,0.0,100.0,87.0,nan,nan,nan,100.0,nan,nan,nan
850,fa-en,ad,4,35.0,100.0,83.0,nan,nan,nan,68.0,nan,nan,nan
851,fa-en,ad,4,37.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
852,fa-en,ad,4,38.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
853,fa-en,ad,4,28.0,95.0,62.0,nan,nan,nan,39.0,nan,nan,nan
854,fa-en,ad,4,80.0,100.0,77.0,nan,nan,nan,100.0,nan,nan,nan
855,fa-en,ad,4,100.0,94.0,78.0,nan,nan,nan,60.0,nan,nan,nan
856,fa-en,ad,4,40.0,93.0,90.0,nan,nan,nan,78.0,nan,nan,nan
857,fa-en,ad,4,26.0,76.0,64.0,nan,nan,nan,45.0,nan,nan,nan
858,fa-en,ad,4,30.0,54.0,55.0,nan,nan,nan,41.0,nan,nan,nan
859,fa-en,ad,4,43.0,5.0,66.0,nan,nan,nan,32.0,nan,nan,nan
860,fa-en,ad,4,43.0,100.0,89.0,nan,nan,nan,96.0,nan,nan,nan
861,fa-en,ad,4,39.0,25.0,66.0,nan,nan,nan,42.0,nan,nan,nan
862,fa-en,ad,4,39.0,100.0,81.0,nan,nan,nan,91.0,nan,nan,nan
863,fa-en,ad,4,43.0,91.0,77.0,nan,nan,nan,77.0,nan,nan,nan
864,fa-en,ad,4,51.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
865,fa-en,ad,4,58.0,94.0,83.0,nan,nan,nan,74.0,nan,nan,nan
866,fa-en,ad,4,30.0,100.0,94.0,nan,nan,nan,93.0,nan,nan,nan
867,fa-en,ad,4,59.0,92.0,87.0,nan,nan,nan,79.0,nan,nan,nan
868,fa-en,ad,4,72.0,100.0,93.0,nan,nan,nan,99.0,nan,nan,nan
869,fa-en,ad,4,84.0,93.0,94.0,nan,nan,nan,71.0,nan,nan,nan
870,fa-en,ad,4,90.0,94.0,95.0,nan,nan,nan,92.0,nan,nan,nan
871,fa-en,ad,4,98.0,100.0,88.0,nan,nan,nan,99.0,nan,nan,nan
872,fa-en,ad,4,46.0,98.0,87.0,nan,nan,nan,70.0,nan,nan,nan
873,fa-en,ad,4,67.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
874,fa-en,ad,4,44.0,94.0,87.0,nan,nan,nan,87.0,nan,nan,nan
875,fa-en,ad,4,80.0,76.0,92.0,nan,nan,nan,87.0,nan,nan,nan
876,fa-en,ad,4,34.0,25.0,49.0,nan,nan,nan,52.0,nan,nan,nan
877,fa-en,ad,4,67.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
878,fa-en,ad,4,44.0,52.0,52.0,nan,nan,nan,49.0,nan,nan,nan
879,fa-en,ad,4,37.0,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan
880,fa-en,ad,4,54.0,75.0,81.0,nan,nan,nan,72.0,nan,nan,nan
881,fa-en,ad,4,63.0,75.0,69.0,nan,nan,nan,78.0,nan,nan,nan
882,fa-en,ad,4,79.0,100.0,79.0,nan,nan,nan,100.0,nan,nan,nan
883,fa-en,ad,4,75.0,100.0,87.0,nan,nan,nan,97.0,nan,nan,nan
884,fa-en,ad,4,57.0,88.0,90.0,nan,nan,nan,81.0,nan,nan,nan
885,fa-en,ad,4,56.0,94.0,73.0,nan,nan,nan,100.0,nan,nan,nan
886,fa-en,ad,4,83.0,100.0,83.0,nan,nan,nan,100.0,nan,nan,nan
887,fa-en,ad,4,71.0,89.0,71.0,nan,nan,nan,84.0,nan,nan,nan
888,fa-en,ad,4,75.0,88.0,81.0,nan,nan,nan,77.0,nan,nan,nan
889,fa-en,ad,4,44.0,79.0,83.0,nan,nan,nan,79.0,nan,nan,nan
890,fa-en,ad,4,46.0,52.0,54.0,nan,nan,nan,84.0,nan,nan,nan
