SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10
591,fa-en,bl,5,74.0,100.0,100.0,nan,nan,95.0,70.0,nan,nan,nan
592,fa-en,bl,5,55.0,100.0,73.0,nan,nan,25.0,40.0,nan,nan,nan
593,fa-en,bl,5,36.0,100.0,92.0,nan,nan,28.0,37.0,nan,nan,nan
594,fa-en,bl,5,75.0,100.0,100.0,nan,nan,100.0,71.0,nan,nan,nan
595,fa-en,bl,5,50.0,100.0,81.0,nan,nan,100.0,70.0,nan,nan,nan
596,fa-en,bl,5,51.0,94.0,77.0,nan,nan,31.0,9.0,nan,nan,nan
597,fa-en,bl,5,100.0,100.0,99.0,nan,nan,100.0,73.0,nan,nan,nan
598,fa-en,bl,5,82.0,100.0,100.0,nan,nan,100.0,72.0,nan,nan,nan
599,fa-en,bl,5,51.0,95.0,88.0,nan,nan,34.0,40.0,nan,nan,nan
600,fa-en,bl,5,64.0,100.0,90.0,nan,nan,68.0,63.0,nan,nan,nan
601,fa-en,bl,5,70.0,100.0,100.0,nan,nan,91.0,65.0,nan,nan,nan
602,fa-en,bl,5,52.0,86.0,88.0,nan,nan,59.0,33.0,nan,nan,nan
603,fa-en,bl,5,60.0,95.0,100.0,nan,nan,100.0,57.0,nan,nan,nan
604,fa-en,bl,5,42.0,100.0,96.0,nan,nan,88.0,55.0,nan,nan,nan
605,fa-en,bl,5,78.0,100.0,85.0,nan,nan,75.0,56.0,nan,nan,nan
606,fa-en,bl,5,76.0,100.0,100.0,nan,nan,100.0,74.0,nan,nan,nan
607,fa-en,bl,5,76.0,100.0,100.0,nan,nan,90.0,74.0,nan,nan,nan
608,fa-en,bl,5,56.0,100.0,89.0,nan,nan,54.0,30.0,nan,nan,nan
609,fa-en,bl,5,71.0,100.0,84.0,nan,nan,74.0,67.0,nan,nan,nan
610,fa-en,bl,5,71.0,100.0,100.0,nan,nan,49.0,35.0,nan,nan,nan
611,fa-en,bl,5,47.0,100.0,88.0,nan,nan,42.0,38.0,nan,nan,nan
612,fa-en,bl,5,16.0,100.0,91.0,nan,nan,64.0,13.0,nan,nan,nan
613,fa-en,bl,5,50.0,100.0,82.0,nan,nan,41.0,7.0,nan,nan,nan
614,fa-en,bl,5,44.0,100.0,98.0,nan,nan,87.0,66.0,nan,nan,nan
615,fa-en,bl,4,30.0,9.0,39.0,nan,nan,nan,22.0,nan,nan,nan
616,fa-en,bl,4,31.0,88.0,92.0,nan,nan,nan,86.0,nan,nan,nan
617,fa-en,bl,4,52.0,75.0,95.0,nan,nan,nan,89.0,nan,nan,nan
618,fa-en,bl,4,65.0,89.0,70.0,nan,nan,nan,84.0,nan,nan,nan
619,fa-en,bl,4,78.0,100.0,68.0,nan,nan,nan,80.0,nan,nan,nan
620,fa-en,bl,4,52.0,75.0,87.0,nan,nan,nan,34.0,nan,nan,nan
621,fa-en,bl,4,48.0,87.0,67.0,nan,nan,nan,38.0,nan,nan,nan
622,fa-en,bl,4,33.0,91.0,91.0,nan,nan,nan,31.0,nan,nan,nan
623,fa-en,bl,4,80.0,100.0,88.0,nan,nan,nan,71.0,nan,nan,nan
624,fa-en,bl,4,70.0,89.0,94.0,nan,nan,nan,55.0,nan,nan,nan
625,fa-en,bl,4,58.0,75.0,80.0,nan,nan,nan,27.0,nan,nan,nan
626,fa-en,bl,4,86.0,100.0,100.0,nan,nan,nan,60.0,nan,nan,nan
627,fa-en,bl,4,59.0,75.0,81.0,nan,nan,nan,64.0,nan,nan,nan
628,fa-en,bl,4,27.0,88.0,93.0,nan,nan,nan,31.0,nan,nan,nan
629,fa-en,bl,4,45.0,25.0,84.0,nan,nan,nan,7.0,nan,nan,nan
630,fa-en,bl,4,54.0,100.0,93.0,nan,nan,nan,70.0,nan,nan,nan
631,fa-en,bl,4,34.0,96.0,91.0,nan,nan,nan,63.0,nan,nan,nan
632,fa-en,bl,4,32.0,75.0,88.0,nan,nan,nan,3.0,nan,nan,nan
633,fa-en,bl,4,35.0,52.0,89.0,nan,nan,nan,13.0,nan,nan,nan
634,fa-en,bl,4,33.0,88.0,83.0,nan,nan,nan,54.0,nan,nan,nan
635,fa-en,bl,4,41.0,25.0,82.0,nan,nan,nan,53.0,nan,nan,nan
636,fa-en,bl,4,80.0,100.0,85.0,nan,nan,nan,71.0,nan,nan,nan
637,fa-en,bl,4,65.0,100.0,86.0,nan,nan,nan,70.0,nan,nan,nan
638,fa-en,bl,4,54.0,90.0,83.0,nan,nan,nan,36.0,nan,nan,nan
639,fa-en,bl,4,51.0,88.0,64.0,nan,nan,nan,29.0,nan,nan,nan
640,fa-en,bl,4,83.0,100.0,100.0,nan,nan,nan,66.0,nan,nan,nan
641,fa-en,bl,4,42.0,6.0,82.0,nan,nan,nan,0.0,nan,nan,nan
642,fa-en,bl,4,41.0,94.0,100.0,nan,nan,nan,51.0,nan,nan,nan
643,fa-en,bl,4,47.0,94.0,89.0,nan,nan,nan,42.0,nan,nan,nan
644,fa-en,bl,4,43.0,92.0,91.0,nan,nan,nan,31.0,nan,nan,nan
645,fa-en,bl,4,60.0,94.0,96.0,nan,nan,nan,55.0,nan,nan,nan
646,fa-en,bl,4,60.0,95.0,87.0,nan,nan,nan,61.0,nan,nan,nan
647,fa-en,bl,4,61.0,75.0,86.0,nan,nan,nan,2.0,nan,nan,nan
648,fa-en,bl,4,100.0,100.0,97.0,nan,nan,nan,71.0,nan,nan,nan
649,fa-en,bl,4,65.0,100.0,100.0,nan,nan,nan,66.0,nan,nan,nan
650,fa-en,bl,4,55.0,100.0,100.0,nan,nan,nan,64.0,nan,nan,nan
651,fa-en,bl,4,100.0,100.0,95.0,nan,nan,nan,72.0,nan,nan,nan
652,fa-en,bl,4,81.0,100.0,95.0,nan,nan,nan,62.0,nan,nan,nan
653,fa-en,bl,4,77.0,100.0,100.0,nan,nan,nan,72.0,nan,nan,nan
654,fa-en,bl,4,84.0,100.0,92.0,nan,nan,nan,73.0,nan,nan,nan
655,fa-en,bl,4,55.0,100.0,89.0,nan,nan,nan,72.0,nan,nan,nan
656,fa-en,bl,4,60.0,93.0,95.0,nan,nan,nan,63.0,nan,nan,nan
657,fa-en,bl,4,61.0,95.0,63.0,nan,nan,nan,57.0,nan,nan,nan
658,fa-en,bl,4,35.0,95.0,71.0,nan,nan,nan,58.0,nan,nan,nan
659,fa-en,bl,4,18.0,87.0,90.0,nan,nan,nan,39.0,nan,nan,nan
660,fa-en,bl,4,25.0,100.0,42.0,nan,nan,nan,62.0,nan,nan,nan
661,fa-en,bl,4,73.0,100.0,90.0,nan,nan,nan,72.0,nan,nan,nan
662,fa-en,bl,4,70.0,100.0,94.0,nan,nan,nan,72.0,nan,nan,nan
663,fa-en,bl,4,90.0,100.0,77.0,nan,nan,nan,64.0,nan,nan,nan
664,fa-en,bl,4,77.0,89.0,82.0,nan,nan,nan,64.0,nan,nan,nan
665,fa-en,bl,4,64.0,75.0,71.0,nan,nan,nan,27.0,nan,nan,nan
666,fa-en,bl,4,39.0,93.0,89.0,nan,nan,nan,35.0,nan,nan,nan
667,fa-en,bl,4,0.0,4.0,83.0,nan,nan,nan,29.0,nan,nan,nan
668,fa-en,bl,4,74.0,95.0,93.0,nan,nan,nan,37.0,nan,nan,nan
669,fa-en,bl,4,28.0,87.0,88.0,nan,nan,nan,43.0,nan,nan,nan
670,fa-en,bl,4,3.0,9.0,67.0,nan,nan,nan,18.0,nan,nan,nan
671,fa-en,bl,4,100.0,100.0,97.0,nan,nan,nan,63.0,nan,nan,nan
672,fa-en,bl,4,57.0,100.0,68.0,nan,nan,nan,58.0,nan,nan,nan
673,fa-en,bl,4,76.0,100.0,94.0,nan,nan,nan,66.0,nan,nan,nan
674,fa-en,bl,4,0.0,25.0,65.0,nan,nan,nan,20.0,nan,nan,nan
675,fa-en,bl,4,17.0,25.0,85.0,nan,nan,nan,38.0,nan,nan,nan
676,fa-en,bl,4,20.0,75.0,82.0,nan,nan,nan,22.0,nan,nan,nan
677,fa-en,bl,4,63.0,88.0,90.0,nan,nan,nan,21.0,nan,nan,nan
678,fa-en,bl,4,81.0,100.0,82.0,nan,nan,nan,57.0,nan,nan,nan
679,fa-en,bl,4,100.0,100.0,96.0,nan,nan,nan,70.0,nan,nan,nan
680,fa-en,bl,4,85.0,100.0,100.0,nan,nan,nan,71.0,nan,nan,nan
681,fa-en,bl,4,58.0,100.0,98.0,nan,nan,nan,71.0,nan,nan,nan
682,fa-en,bl,4,76.0,100.0,97.0,nan,nan,nan,56.0,nan,nan,nan
683,fa-en,bl,4,100.0,100.0,95.0,nan,nan,nan,72.0,nan,nan,nan
684,fa-en,bl,4,64.0,75.0,90.0,nan,nan,nan,22.0,nan,nan,nan
685,fa-en,bl,4,51.0,75.0,92.0,nan,nan,nan,40.0,nan,nan,nan
686,fa-en,bl,4,0.0,0.0,32.0,nan,nan,nan,16.0,nan,nan,nan
687,fa-en,bl,4,100.0,100.0,98.0,nan,nan,nan,71.0,nan,nan,nan
688,fa-en,bl,4,56.0,25.0,90.0,nan,nan,nan,33.0,nan,nan,nan
689,fa-en,bl,4,23.0,87.0,29.0,nan,nan,nan,59.0,nan,nan,nan
690,fa-en,bl,4,100.0,100.0,100.0,nan,nan,nan,98.0,nan,nan,nan
691,fa-en,bl,4,100.0,100.0,92.0,nan,nan,nan,72.0,nan,nan,nan
692,fa-en,bl,4,76.0,100.0,95.0,nan,nan,nan,64.0,nan,nan,nan
693,fa-en,bl,4,24.0,75.0,71.0,nan,nan,nan,36.0,nan,nan,nan
694,fa-en,bl,4,80.0,100.0,94.0,nan,nan,nan,73.0,nan,nan,nan
695,fa-en,bl,4,71.0,61.0,72.0,nan,nan,nan,3.0,nan,nan,nan
696,fa-en,bl,4,27.0,75.0,62.0,nan,nan,nan,0.0,nan,nan,nan
697,fa-en,bl,4,100.0,100.0,97.0,nan,nan,nan,70.0,nan,nan,nan
698,fa-en,bl,4,100.0,100.0,98.0,nan,nan,nan,72.0,nan,nan,nan
699,fa-en,bl,4,100.0,100.0,95.0,nan,nan,nan,68.0,nan,nan,nan
700,fa-en,bl,4,99.0,100.0,100.0,nan,nan,nan,73.0,nan,nan,nan
701,fa-en,bl,4,44.0,25.0,nan,45.0,nan,nan,nan,nan,43.0,nan
702,fa-en,bl,4,60.0,75.0,nan,47.0,nan,nan,nan,nan,55.0,nan
703,fa-en,bl,4,100.0,94.0,nan,100.0,nan,nan,nan,nan,81.0,nan
704,fa-en,bl,4,40.0,88.0,nan,100.0,nan,nan,nan,nan,56.0,nan
705,fa-en,bl,4,59.0,92.0,nan,98.0,nan,nan,nan,nan,54.0,nan
706,fa-en,bl,4,43.0,9.0,nan,50.0,nan,nan,nan,nan,48.0,nan
707,fa-en,bl,4,48.0,0.0,nan,52.0,nan,nan,nan,nan,52.0,nan
708,fa-en,bl,4,39.0,25.0,nan,75.0,nan,nan,nan,nan,64.0,nan
709,fa-en,bl,4,48.0,7.0,nan,49.0,nan,nan,nan,nan,38.0,nan
710,fa-en,bl,4,24.0,6.0,nan,38.0,nan,nan,nan,nan,26.0,nan
711,fa-en,bl,4,44.0,49.0,nan,45.0,nan,nan,nan,nan,51.0,nan
712,fa-en,bl,4,26.0,0.0,nan,46.0,nan,nan,nan,nan,56.0,nan
713,fa-en,bl,4,63.0,75.0,nan,88.0,nan,nan,nan,nan,55.0,nan
714,fa-en,bl,4,42.0,47.0,nan,84.0,nan,nan,nan,nan,56.0,nan
715,fa-en,bl,4,42.0,100.0,nan,100.0,nan,nan,nan,nan,65.0,nan
716,fa-en,bl,4,50.0,0.0,nan,99.0,nan,nan,nan,nan,57.0,nan
717,fa-en,bl,4,68.0,0.0,nan,39.0,nan,nan,nan,nan,47.0,nan
718,fa-en,bl,4,48.0,0.0,nan,46.0,nan,nan,nan,nan,29.0,nan
719,fa-en,bl,4,35.0,0.0,nan,47.0,nan,nan,nan,nan,44.0,nan
720,fa-en,bl,4,36.0,0.0,nan,46.0,nan,nan,nan,nan,45.0,nan
721,fa-en,bl,4,2.0,0.0,nan,7.0,nan,nan,nan,nan,33.0,nan
722,fa-en,bl,4,100.0,93.0,nan,99.0,nan,nan,nan,nan,75.0,nan
723,fa-en,bl,4,0.0,0.0,nan,43.0,nan,nan,nan,nan,48.0,nan
724,fa-en,bl,4,100.0,100.0,nan,100.0,nan,nan,nan,nan,84.0,nan
725,fa-en,bl,4,39.0,0.0,nan,35.0,nan,nan,nan,nan,41.0,nan
726,fa-en,bl,4,37.0,0.0,nan,8.0,nan,nan,nan,nan,26.0,nan
727,fa-en,bl,4,39.0,52.0,nan,44.0,nan,nan,nan,nan,57.0,nan
728,fa-en,bl,4,50.0,0.0,nan,35.0,nan,nan,nan,nan,31.0,nan
729,fa-en,bl,4,100.0,100.0,nan,99.0,nan,nan,nan,nan,75.0,nan
730,fa-en,bl,4,37.0,8.0,nan,93.0,nan,nan,nan,nan,48.0,nan
731,fa-en,bl,4,74.0,100.0,nan,99.0,nan,nan,nan,nan,66.0,nan
732,fa-en,bl,4,33.0,0.0,nan,28.0,nan,nan,nan,nan,29.0,nan
733,fa-en,bl,4,59.0,87.0,nan,99.0,nan,nan,nan,nan,76.0,nan
734,fa-en,bl,4,38.0,25.0,nan,96.0,nan,nan,nan,nan,51.0,nan
735,fa-en,bl,4,9.0,75.0,nan,99.0,nan,nan,nan,nan,58.0,nan
736,fa-en,bl,4,29.0,0.0,nan,100.0,nan,nan,nan,nan,52.0,nan
737,fa-en,bl,4,57.0,25.0,nan,100.0,nan,nan,nan,nan,71.0,nan
738,fa-en,bl,4,51.0,25.0,nan,100.0,nan,nan,nan,nan,74.0,nan
739,fa-en,bl,4,51.0,75.0,nan,99.0,nan,nan,nan,nan,75.0,nan
740,fa-en,bl,4,13.0,0.0,nan,25.0,nan,nan,nan,nan,37.0,nan
741,fa-en,bl,4,100.0,100.0,nan,100.0,nan,nan,nan,nan,88.0,nan
742,fa-en,bl,4,100.0,100.0,100.0,nan,nan,nan,74.0,nan,nan,nan
743,fa-en,bl,4,76.0,100.0,89.0,nan,nan,nan,60.0,nan,nan,nan
744,fa-en,bl,4,69.0,100.0,88.0,nan,nan,nan,61.0,nan,nan,nan
745,fa-en,bl,4,23.0,75.0,69.0,nan,nan,nan,17.0,nan,nan,nan
746,fa-en,bl,4,40.0,63.0,74.0,nan,nan,nan,15.0,nan,nan,nan
747,fa-en,bl,4,50.0,100.0,75.0,nan,nan,nan,74.0,nan,nan,nan
748,fa-en,bl,4,62.0,100.0,90.0,nan,nan,nan,76.0,nan,nan,nan
749,fa-en,bl,4,100.0,100.0,79.0,nan,nan,nan,97.0,nan,nan,nan
750,fa-en,bl,4,59.0,100.0,69.0,nan,nan,nan,68.0,nan,nan,nan
751,fa-en,bl,4,80.0,100.0,95.0,nan,nan,nan,73.0,nan,nan,nan
752,fa-en,bl,4,48.0,75.0,82.0,nan,nan,nan,20.0,nan,nan,nan
753,fa-en,bl,4,42.0,100.0,81.0,nan,nan,nan,63.0,nan,nan,nan
754,fa-en,bl,4,59.0,94.0,83.0,nan,nan,nan,71.0,nan,nan,nan
755,fa-en,bl,4,43.0,100.0,92.0,nan,nan,nan,69.0,nan,nan,nan
756,fa-en,bl,4,55.0,100.0,80.0,nan,nan,nan,69.0,nan,nan,nan
757,fa-en,bl,4,100.0,100.0,93.0,nan,nan,nan,74.0,nan,nan,nan
758,fa-en,bl,4,62.0,100.0,85.0,nan,nan,nan,72.0,nan,nan,nan
759,fa-en,bl,4,53.0,94.0,73.0,nan,nan,nan,70.0,nan,nan,nan
760,fa-en,bl,4,43.0,75.0,66.0,nan,nan,nan,52.0,nan,nan,nan
761,fa-en,bl,4,41.0,54.0,64.0,nan,nan,nan,19.0,nan,nan,nan
762,fa-en,bl,4,42.0,10.0,54.0,nan,nan,nan,15.0,nan,nan,nan
763,fa-en,bl,4,50.0,92.0,66.0,nan,nan,nan,73.0,nan,nan,nan
764,fa-en,bl,4,100.0,100.0,83.0,nan,nan,nan,74.0,nan,nan,nan
765,fa-en,bl,4,44.0,76.0,67.0,nan,nan,nan,13.0,nan,nan,nan
766,fa-en,bl,4,100.0,100.0,96.0,nan,nan,nan,77.0,nan,nan,nan
767,fa-en,bl,4,75.0,100.0,91.0,nan,nan,nan,75.0,nan,nan,nan
768,fa-en,bl,4,44.0,25.0,53.0,nan,nan,nan,10.0,nan,nan,nan
769,fa-en,bl,4,40.0,100.0,100.0,nan,nan,nan,75.0,nan,nan,nan
770,fa-en,bl,4,47.0,92.0,98.0,nan,nan,nan,72.0,nan,nan,nan
771,fa-en,bl,4,51.0,96.0,84.0,nan,nan,nan,67.0,nan,nan,nan
772,fa-en,bl,4,46.0,96.0,83.0,nan,nan,nan,15.0,nan,nan,nan
773,fa-en,bl,4,54.0,100.0,86.0,nan,nan,nan,69.0,nan,nan,nan
774,fa-en,bl,4,56.0,75.0,67.0,nan,nan,nan,6.0,nan,nan,nan
775,fa-en,bl,4,61.0,75.0,73.0,nan,nan,nan,6.0,nan,nan,nan
776,fa-en,bl,4,51.0,100.0,71.0,nan,nan,nan,70.0,nan,nan,nan
777,fa-en,bl,4,53.0,25.0,68.0,nan,nan,nan,13.0,nan,nan,nan
778,fa-en,bl,4,57.0,61.0,70.0,nan,nan,nan,33.0,nan,nan,nan
779,fa-en,bl,4,52.0,94.0,92.0,nan,nan,nan,62.0,nan,nan,nan
780,fa-en,bl,4,42.0,8.0,79.0,nan,nan,nan,9.0,nan,nan,nan
781,fa-en,bl,4,36.0,51.0,75.0,nan,nan,nan,8.0,nan,nan,nan
782,fa-en,bl,4,39.0,52.0,58.0,nan,nan,nan,63.0,nan,nan,nan
783,fa-en,bl,4,4.0,25.0,72.0,nan,nan,nan,18.0,nan,nan,nan
784,fa-en,bl,4,43.0,89.0,88.0,nan,nan,nan,68.0,nan,nan,nan
785,fa-en,bl,4,76.0,90.0,95.0,nan,nan,nan,76.0,nan,nan,nan
786,fa-en,bl,4,41.0,75.0,67.0,nan,nan,nan,32.0,nan,nan,nan
787,fa-en,bl,4,40.0,75.0,70.0,nan,nan,nan,40.0,nan,nan,nan
788,fa-en,bl,4,45.0,100.0,74.0,nan,nan,nan,60.0,nan,nan,nan
789,fa-en,bl,4,35.0,76.0,57.0,nan,nan,nan,38.0,nan,nan,nan
790,fa-en,bl,4,59.0,88.0,69.0,nan,nan,nan,37.0,nan,nan,nan
791,fa-en,bl,4,26.0,90.0,68.0,nan,nan,nan,59.0,nan,nan,nan
792,fa-en,bl,4,40.0,5.0,71.0,nan,nan,nan,32.0,nan,nan,nan
793,fa-en,bl,4,23.0,4.0,17.0,nan,nan,nan,4.0,nan,nan,nan
794,fa-en,bl,4,58.0,100.0,57.0,nan,nan,nan,71.0,nan,nan,nan
795,fa-en,bl,4,18.0,52.0,68.0,nan,nan,nan,32.0,nan,nan,nan
796,fa-en,bl,4,23.0,100.0,94.0,nan,nan,nan,71.0,nan,nan,nan
797,fa-en,bl,4,51.0,61.0,62.0,nan,nan,nan,44.0,nan,nan,nan
798,fa-en,bl,4,64.0,51.0,70.0,nan,nan,nan,33.0,nan,nan,nan
799,fa-en,bl,4,69.0,93.0,76.0,nan,nan,nan,69.0,nan,nan,nan
800,fa-en,bl,4,63.0,100.0,63.0,nan,nan,nan,71.0,nan,nan,nan
801,fa-en,bl,4,21.0,0.0,52.0,nan,nan,nan,33.0,nan,nan,nan
802,fa-en,bl,4,30.0,8.0,47.0,nan,nan,nan,12.0,nan,nan,nan
803,fa-en,bl,4,49.0,100.0,72.0,nan,nan,nan,67.0,nan,nan,nan
804,fa-en,bl,4,60.0,96.0,72.0,nan,nan,nan,68.0,nan,nan,nan
805,fa-en,bl,4,35.0,25.0,67.0,nan,nan,nan,33.0,nan,nan,nan
806,fa-en,bl,4,23.0,97.0,96.0,nan,nan,nan,68.0,nan,nan,nan
807,fa-en,bl,4,42.0,75.0,64.0,nan,nan,nan,21.0,nan,nan,nan
808,fa-en,bl,4,27.0,100.0,67.0,nan,nan,nan,69.0,nan,nan,nan
809,fa-en,bl,4,51.0,96.0,77.0,nan,nan,nan,67.0,nan,nan,nan
810,fa-en,bl,4,50.0,100.0,92.0,nan,nan,nan,74.0,nan,nan,nan
811,fa-en,bl,4,43.0,74.0,83.0,nan,nan,nan,52.0,nan,nan,nan
812,fa-en,bl,4,14.0,52.0,60.0,nan,nan,nan,21.0,nan,nan,nan
813,fa-en,bl,4,61.0,95.0,69.0,nan,nan,nan,73.0,nan,nan,nan
814,fa-en,bl,4,22.0,88.0,71.0,nan,nan,nan,18.0,nan,nan,nan
815,fa-en,bl,4,15.0,64.0,86.0,nan,nan,nan,13.0,nan,nan,nan
816,fa-en,bl,4,36.0,75.0,73.0,nan,nan,nan,13.0,nan,nan,nan
817,fa-en,bl,4,32.0,63.0,68.0,nan,nan,nan,23.0,nan,nan,nan
818,fa-en,bl,4,41.0,89.0,61.0,nan,nan,nan,73.0,nan,nan,nan
819,fa-en,bl,4,61.0,87.0,62.0,nan,nan,nan,89.0,nan,nan,nan
820,fa-en,bl,4,64.0,95.0,63.0,nan,nan,nan,64.0,nan,nan,nan
821,fa-en,bl,4,35.0,63.0,45.0,nan,nan,nan,31.0,nan,nan,nan
822,fa-en,bl,4,100.0,100.0,98.0,nan,nan,nan,74.0,nan,nan,nan
823,fa-en,bl,4,54.0,88.0,55.0,nan,nan,nan,45.0,nan,nan,nan
824,fa-en,bl,4,38.0,100.0,81.0,nan,nan,nan,53.0,nan,nan,nan
825,fa-en,bl,4,31.0,75.0,42.0,nan,nan,nan,11.0,nan,nan,nan
826,fa-en,bl,4,36.0,75.0,69.0,nan,nan,nan,10.0,nan,nan,nan
827,fa-en,bl,4,36.0,85.0,76.0,nan,nan,nan,46.0,nan,nan,nan
828,fa-en,bl,4,24.0,87.0,60.0,nan,nan,nan,34.0,nan,nan,nan
829,fa-en,bl,4,41.0,96.0,40.0,nan,nan,nan,72.0,nan,nan,nan
830,fa-en,bl,4,23.0,100.0,65.0,nan,nan,nan,56.0,nan,nan,nan
831,fa-en,bl,4,36.0,100.0,66.0,nan,nan,nan,63.0,nan,nan,nan
832,fa-en,bl,4,50.0,100.0,93.0,nan,nan,nan,71.0,nan,nan,nan
833,fa-en,bl,4,42.0,88.0,64.0,nan,nan,nan,15.0,nan,nan,nan
834,fa-en,bl,4,100.0,100.0,97.0,nan,nan,nan,74.0,nan,nan,nan
835,fa-en,bl,4,39.0,58.0,55.0,nan,nan,nan,13.0,nan,nan,nan
836,fa-en,bl,4,22.0,100.0,85.0,nan,nan,nan,73.0,nan,nan,nan
837,fa-en,bl,4,58.0,91.0,61.0,nan,nan,nan,57.0,nan,nan,nan
838,fa-en,bl,4,38.0,76.0,76.0,nan,nan,nan,22.0,nan,nan,nan
839,fa-en,bl,4,100.0,100.0,98.0,nan,nan,nan,74.0,nan,nan,nan
840,fa-en,bl,4,75.0,100.0,86.0,nan,nan,nan,67.0,nan,nan,nan
841,fa-en,bl,4,41.0,93.0,75.0,nan,nan,nan,32.0,nan,nan,nan
842,fa-en,bl,4,45.0,91.0,87.0,nan,nan,nan,21.0,nan,nan,nan
843,fa-en,bl,4,40.0,100.0,77.0,nan,nan,nan,44.0,nan,nan,nan
844,fa-en,bl,4,33.0,75.0,79.0,nan,nan,nan,17.0,nan,nan,nan
845,fa-en,bl,4,29.0,88.0,88.0,nan,nan,nan,38.0,nan,nan,nan
846,fa-en,bl,4,71.0,92.0,92.0,nan,nan,nan,68.0,nan,nan,nan
847,fa-en,bl,4,37.0,93.0,96.0,nan,nan,nan,18.0,nan,nan,nan
848,fa-en,bl,4,46.0,92.0,75.0,nan,nan,nan,17.0,nan,nan,nan
849,fa-en,bl,4,74.0,100.0,100.0,nan,nan,nan,74.0,nan,nan,nan
850,fa-en,bl,4,77.0,75.0,95.0,nan,nan,nan,15.0,nan,nan,nan
851,fa-en,bl,4,38.0,100.0,69.0,nan,nan,nan,74.0,nan,nan,nan
852,fa-en,bl,4,41.0,100.0,81.0,nan,nan,nan,74.0,nan,nan,nan
853,fa-en,bl,4,74.0,75.0,84.0,nan,nan,nan,19.0,nan,nan,nan
854,fa-en,bl,4,85.0,100.0,75.0,nan,nan,nan,74.0,nan,nan,nan
855,fa-en,bl,4,42.0,100.0,86.0,nan,nan,nan,74.0,nan,nan,nan
856,fa-en,bl,4,39.0,100.0,81.0,nan,nan,nan,62.0,nan,nan,nan
857,fa-en,bl,4,40.0,75.0,88.0,nan,nan,nan,40.0,nan,nan,nan
858,fa-en,bl,4,38.0,63.0,77.0,nan,nan,nan,33.0,nan,nan,nan
859,fa-en,bl,4,41.0,25.0,76.0,nan,nan,nan,20.0,nan,nan,nan
860,fa-en,bl,4,69.0,100.0,99.0,nan,nan,nan,63.0,nan,nan,nan
861,fa-en,bl,4,52.0,87.0,69.0,nan,nan,nan,38.0,nan,nan,nan
862,fa-en,bl,4,43.0,100.0,88.0,nan,nan,nan,62.0,nan,nan,nan
863,fa-en,bl,4,56.0,94.0,92.0,nan,nan,nan,59.0,nan,nan,nan
864,fa-en,bl,4,75.0,100.0,100.0,nan,nan,nan,67.0,nan,nan,nan
865,fa-en,bl,4,58.0,96.0,84.0,nan,nan,nan,63.0,nan,nan,nan
866,fa-en,bl,4,80.0,100.0,89.0,nan,nan,nan,58.0,nan,nan,nan
867,fa-en,bl,4,45.0,100.0,91.0,nan,nan,nan,48.0,nan,nan,nan
868,fa-en,bl,4,81.0,100.0,97.0,nan,nan,nan,69.0,nan,nan,nan
869,fa-en,bl,4,45.0,100.0,90.0,nan,nan,nan,59.0,nan,nan,nan
870,fa-en,bl,4,65.0,100.0,86.0,nan,nan,nan,67.0,nan,nan,nan
871,fa-en,bl,4,73.0,100.0,95.0,nan,nan,nan,62.0,nan,nan,nan
872,fa-en,bl,4,65.0,100.0,89.0,nan,nan,nan,46.0,nan,nan,nan
873,fa-en,bl,4,31.0,100.0,97.0,nan,nan,nan,68.0,nan,nan,nan
874,fa-en,bl,4,31.0,94.0,84.0,nan,nan,nan,53.0,nan,nan,nan
875,fa-en,bl,4,79.0,100.0,96.0,nan,nan,nan,69.0,nan,nan,nan
876,fa-en,bl,4,33.0,52.0,51.0,nan,nan,nan,23.0,nan,nan,nan
877,fa-en,bl,4,29.0,100.0,93.0,nan,nan,nan,62.0,nan,nan,nan
878,fa-en,bl,4,38.0,52.0,71.0,nan,nan,nan,21.0,nan,nan,nan
879,fa-en,bl,4,74.0,100.0,95.0,nan,nan,nan,71.0,nan,nan,nan
880,fa-en,bl,4,61.0,75.0,66.0,nan,nan,nan,20.0,nan,nan,nan
881,fa-en,bl,4,71.0,100.0,73.0,nan,nan,nan,17.0,nan,nan,nan
882,fa-en,bl,4,87.0,100.0,94.0,nan,nan,nan,69.0,nan,nan,nan
883,fa-en,bl,4,62.0,100.0,75.0,nan,nan,nan,48.0,nan,nan,nan
884,fa-en,bl,4,64.0,100.0,76.0,nan,nan,nan,38.0,nan,nan,nan
885,fa-en,bl,4,43.0,100.0,76.0,nan,nan,nan,32.0,nan,nan,nan
886,fa-en,bl,4,70.0,100.0,99.0,nan,nan,nan,69.0,nan,nan,nan
887,fa-en,bl,4,65.0,93.0,81.0,nan,nan,nan,44.0,nan,nan,nan
888,fa-en,bl,4,58.0,93.0,93.0,nan,nan,nan,54.0,nan,nan,nan
889,fa-en,bl,4,71.0,94.0,97.0,nan,nan,nan,31.0,nan,nan,nan
890,fa-en,bl,4,68.0,52.0,50.0,nan,nan,nan,17.0,nan,nan,nan
