SEGID,LANGPAIR,ANNOTYPE,SCORETYPE,MEANSCORE,NUMANNOT,ANNOTATOR_1,ANNOTATOR_2,ANNOTATOR_3,ANNOTATOR_4,ANNOTATOR_5,ANNOTATOR_6,ANNOTATOR_7,ANNOTATOR_8
903,fa-en,fl,zscore,-0.31900196883554593,2,nan,-0.9174893691337118,nan,nan,nan,nan,0.27948543146261995,nan
904,fa-en,fl,zscore,-1.2840385740695983,2,nan,-0.573091611966421,nan,nan,nan,nan,-1.9949855361727755,nan
905,fa-en,fl,zscore,-0.8904411373069802,2,nan,0.21410326155881523,nan,nan,nan,nan,-1.9949855361727755,nan
906,fa-en,fl,zscore,-1.3072164375338797,2,nan,0.06650422277283345,nan,nan,nan,nan,-2.680937097840593,nan
907,fa-en,fl,zscore,-0.06822129531187936,2,nan,0.017304543177506185,nan,nan,nan,nan,-0.1537471338012649,nan
908,fa-en,fl,zscore,0.2582972204850444,2,nan,0.16490358196348798,nan,nan,nan,nan,0.3516908590066008,nan
909,fa-en,fl,zscore,-1.1364395352836165,2,nan,-0.2778935343944574,nan,nan,nan,nan,-1.9949855361727755,nan
910,fa-en,fl,zscore,-0.5177390100971212,2,nan,-0.3762928935851119,nan,nan,nan,nan,-0.6591851266091305,nan
911,fa-en,fl,zscore,-0.05318600660827627,2,nan,-0.8190900099430574,nan,nan,nan,nan,0.7127179967265048,nan
912,fa-en,fl,zscore,0.3140453829920401,2,nan,0.3125026207494698,nan,nan,nan,nan,0.3155881452346104,nan
913,fa-en,fl,zscore,0.036726546790443584,2,nan,0.2633029411541425,nan,nan,nan,nan,-0.18984984757325532,nan
914,fa-en,fl,zscore,-0.06822129531187936,2,nan,0.017304543177506185,nan,nan,nan,nan,-0.1537471338012649,nan
915,fa-en,fl,zscore,-0.2782890950321534,2,nan,0.06650422277283345,nan,nan,nan,nan,-0.6230824128371402,nan
916,fa-en,fl,zscore,0.3650112699520055,2,nan,0.017304543177506185,nan,nan,nan,nan,0.7127179967265048,nan
917,fa-en,fl,zscore,-0.07300357085890963,2,nan,-0.4254925731804392,nan,nan,nan,nan,0.27948543146261995,nan
918,fa-en,fl,zscore,0.1729948271177267,2,nan,0.06650422277283345,nan,nan,nan,nan,0.27948543146261995,nan
919,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
920,fa-en,fl,zscore,0.5126103087379873,2,nan,0.3125026207494698,nan,nan,nan,nan,0.7127179967265048,nan
921,fa-en,fl,zscore,0.6602093475239691,2,nan,0.6077006983214334,nan,nan,nan,nan,0.7127179967265048,nan
922,fa-en,fl,zscore,-0.9081482631617193,2,nan,-0.8682896895383846,nan,nan,nan,nan,-0.9480068367850538,nan
923,fa-en,fl,zscore,0.007344431445749713,2,nan,-0.22869385479913013,nan,nan,nan,nan,0.24338271769062955,nan
924,fa-en,fl,zscore,1.2752053424655598,2,nan,1.837692688204615,nan,nan,nan,nan,0.7127179967265048,nan
925,fa-en,fl,zscore,-0.6161383692877758,2,nan,-0.573091611966421,nan,nan,nan,nan,-0.6591851266091305,nan
926,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
927,fa-en,fl,zscore,-0.1023856862036035,2,nan,-0.9174893691337118,nan,nan,nan,nan,0.7127179967265048,nan
928,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
929,fa-en,fl,zscore,-0.3812986142542101,2,nan,-1.114288087515021,nan,nan,nan,nan,0.3516908590066008,nan
930,fa-en,fl,zscore,-0.2287451844055699,2,nan,-0.9174893691337118,nan,nan,nan,nan,0.459999000322572,nan
931,fa-en,fl,zscore,-0.32891075096086264,2,nan,-0.7206906507524028,nan,nan,nan,nan,0.06286914883067753,nan
932,fa-en,fl,zscore,0.020613512784714627,2,nan,-0.6714909711570756,nan,nan,nan,nan,0.7127179967265048,nan
933,fa-en,fl,zscore,0.9554074250959326,2,nan,1.1980968534653604,nan,nan,nan,nan,0.7127179967265048,nan
934,fa-en,fl,zscore,0.6356095077263055,2,nan,0.5585010187261061,nan,nan,nan,nan,0.7127179967265048,nan
935,fa-en,fl,zscore,0.6372035995753156,2,nan,0.7061000575120879,nan,nan,nan,nan,0.5683071416385432,nan
936,fa-en,fl,zscore,-1.686122816624151,2,nan,-0.4746922527757665,nan,nan,nan,nan,-2.8975533804725355,nan
937,fa-en,fl,zscore,0.6503005653986524,2,nan,0.8044994167027424,nan,nan,nan,nan,0.4961017140945624,nan
938,fa-en,fl,zscore,0.07140728422905201,2,nan,-0.4254925731804392,nan,nan,nan,nan,0.5683071416385432,nan
939,fa-en,fl,zscore,0.6848091873216327,2,nan,0.6569003779167606,nan,nan,nan,nan,0.7127179967265048,nan
940,fa-en,fl,zscore,-0.11565476754256847,2,nan,-0.4746922527757665,nan,nan,nan,nan,0.24338271769062955,nan
941,fa-en,fl,zscore,-1.0491988190360326,2,nan,-1.114288087515021,nan,nan,nan,nan,-0.9841095505570442,nan
942,fa-en,fl,zscore,0.23210328883837064,2,nan,-0.03189513641782108,nan,nan,nan,nan,0.4961017140945624,nan
943,fa-en,fl,zscore,0.4880104689403236,2,nan,0.2633029411541425,nan,nan,nan,nan,0.7127179967265048,nan
944,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
945,fa-en,fl,zscore,0.09441303217770552,2,nan,-0.5238919323710938,nan,nan,nan,nan,0.7127179967265048,nan
946,fa-en,fl,zscore,-0.11884295124058863,2,nan,-0.76989033034773,nan,nan,nan,nan,0.5322044278665528,nan
947,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
948,fa-en,fl,zscore,-0.9396408169023074,2,nan,0.11570390236816072,nan,nan,nan,nan,-1.9949855361727755,nan
949,fa-en,fl,zscore,-1.308638413867262,2,nan,-0.6222912915617482,nan,nan,nan,nan,-1.9949855361727755,nan
950,fa-en,fl,zscore,-0.45527024916282904,2,nan,-0.7206906507524028,nan,nan,nan,nan,-0.18984984757325532,nan
951,fa-en,fl,zscore,-0.4618187320744975,2,nan,-0.76989033034773,nan,nan,nan,nan,-0.1537471338012649,nan
952,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
953,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
954,fa-en,fl,zscore,0.007344431445749713,2,nan,-0.22869385479913013,nan,nan,nan,nan,0.24338271769062955,nan
955,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
956,fa-en,fl,zscore,0.8816079057029418,2,nan,1.0504978146793786,nan,nan,nan,nan,0.7127179967265048,nan
957,fa-en,fl,zscore,1.0292069444889236,2,nan,1.3456958922513422,nan,nan,nan,nan,0.7127179967265048,nan
958,fa-en,fl,zscore,0.8078083863099509,2,nan,0.902898775893397,nan,nan,nan,nan,0.7127179967265048,nan
959,fa-en,fl,zscore,0.03017806387877517,2,nan,0.21410326155881523,nan,nan,nan,nan,-0.1537471338012649,nan
960,fa-en,fl,zscore,-0.7012686471394654,2,nan,-1.2126874467056754,nan,nan,nan,nan,-0.18984984757325532,nan
961,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
962,fa-en,fl,zscore,-0.154945665012579,2,nan,-0.76989033034773,nan,nan,nan,nan,0.459999000322572,nan
963,fa-en,fl,zscore,-0.6520689675441381,2,nan,-1.114288087515021,nan,nan,nan,nan,-0.18984984757325532,nan
964,fa-en,fl,zscore,-0.5338520441028501,2,nan,-1.3110868058963299,nan,nan,nan,nan,0.24338271769062955,nan
965,fa-en,fl,zscore,0.0452133525823783,2,nan,-0.6222912915617482,nan,nan,nan,nan,0.7127179967265048,nan
966,fa-en,fl,zscore,1.1030064638819144,2,nan,1.493294931037324,nan,nan,nan,nan,0.7127179967265048,nan
967,fa-en,fl,zscore,-0.0285861668106126,2,nan,-0.76989033034773,nan,nan,nan,nan,0.7127179967265048,nan
968,fa-en,fl,zscore,0.8324082261076144,2,nan,0.9520984554887242,nan,nan,nan,nan,0.7127179967265048,nan
969,fa-en,fl,zscore,0.6110096679286419,2,nan,0.5093013391307788,nan,nan,nan,nan,0.7127179967265048,nan
970,fa-en,fl,zscore,0.3404114301543419,2,nan,-0.03189513641782108,nan,nan,nan,nan,0.7127179967265048,nan
971,fa-en,fl,zscore,0.7094090271192963,2,nan,0.7061000575120879,nan,nan,nan,nan,0.7127179967265048,nan
972,fa-en,fl,zscore,0.5126103087379873,2,nan,0.3125026207494698,nan,nan,nan,nan,0.7127179967265048,nan
973,fa-en,fl,zscore,0.05990441025472523,2,nan,-0.3762928935851119,nan,nan,nan,nan,0.4961017140945624,nan
974,fa-en,fl,zscore,1.4866951185192159,2,nan,2.4772885229438693,nan,nan,nan,nan,0.4961017140945624,nan
975,fa-en,fl,zscore,-0.9851359662527301,2,nan,-1.3110868058963299,nan,nan,nan,nan,-0.6591851266091305,nan
976,fa-en,fl,zscore,1.00460710469126,2,nan,1.2964962126560151,nan,nan,nan,nan,0.7127179967265048,nan
977,fa-en,fl,zscore,1.0292069444889236,2,nan,1.3456958922513422,nan,nan,nan,nan,0.7127179967265048,nan
978,fa-en,fl,zscore,-0.49313917029945764,2,nan,-0.3270932139897847,nan,nan,nan,nan,-0.6591851266091305,nan
979,fa-en,fl,zscore,-0.2172423104312432,2,nan,-0.9666890487290392,nan,nan,nan,nan,0.5322044278665528,nan
980,fa-en,fl,zscore,0.08592622638577087,2,nan,0.36170230034479706,nan,nan,nan,nan,-0.18984984757325532,nan
981,fa-en,fl,zscore,-0.1041518935682417,2,nan,-0.5238919323710938,nan,nan,nan,nan,0.3155881452346104,nan
982,fa-en,fl,zscore,1.595003259835187,2,nan,2.4772885229438693,nan,nan,nan,nan,0.7127179967265048,nan
983,fa-en,fl,zscore,0.2422813298794106,4,nan,0.06650422277283345,nan,0.08341311735435551,1.0090578269637087,nan,-0.18984984757325532,nan
984,fa-en,fl,zscore,0.5163739887828382,4,nan,1.6408939698233058,nan,0.6532178831114364,-0.9052311807579038,nan,0.6766152829545145,nan
985,fa-en,fl,zscore,0.38471100898158117,4,nan,-0.08109481601314834,nan,0.7050183163620801,0.45492153525482093,nan,0.459999000322572,nan
986,fa-en,fl,zscore,-0.6436663454080177,4,nan,-0.573091611966421,nan,-1.10799684741045,-0.7037270746819445,nan,-0.18984984757325532,nan
987,fa-en,fl,zscore,0.5148164036957217,4,nan,1.0504978146793786,nan,-0.3309903486507942,0.8075537208877496,nan,0.5322044278665528,nan
988,fa-en,fl,zscore,0.4639849102903549,4,nan,1.5424946106326514,nan,0.549617016610149,-0.8044791277199241,nan,0.5683071416385432,nan
989,fa-en,fl,zscore,-0.5182589054884195,4,nan,-0.6714909711570756,nan,-0.5381920816533691,-1.106735286833863,nan,0.24338271769062955,nan
990,fa-en,fl,zscore,-0.3784800028174942,4,nan,-0.573091611966421,nan,-1.0043959809091625,0.25341742917886173,nan,-0.18984984757325532,nan
991,fa-en,fl,zscore,0.715508469422382,4,nan,1.3456958922513422,nan,0.6014174498607927,0.45492153525482093,nan,0.459999000322572,nan
992,fa-en,fl,zscore,0.19270386469539572,4,nan,1.444095251441997,nan,-0.43459121515208166,-0.04883872993507709,nan,-0.18984984757325532,nan
993,fa-en,fl,zscore,-0.0005877970320337933,4,nan,-0.2778935343944574,nan,-0.2791899154001505,0.20304140265987194,nan,0.3516908590066008,nan
994,fa-en,fl,zscore,-0.7863823781296622,4,nan,-0.4746922527757665,nan,-0.7453938146559439,-0.9052311807579038,nan,-1.0202122643290346,nan
995,fa-en,fl,zscore,-0.9911013412486189,4,nan,-0.3762928935851119,nan,-0.48639164840272536,-1.106735286833863,nan,-1.9949855361727755,nan
996,fa-en,fl,zscore,-0.9443483465107617,4,nan,-0.4254925731804392,nan,-1.0561964141598061,-0.3007188625300261,nan,-1.9949855361727755,nan
997,fa-en,fl,zscore,0.6430935975652743,4,nan,0.2633029411541425,nan,0.912220049364655,1.0090578269637087,nan,0.38779357277859117,nan
998,fa-en,fl,zscore,0.9676133624386337,4,nan,1.2472965330606878,nan,1.067621349116586,1.0594338534826986,nan,0.4961017140945624,nan
999,fa-en,fl,zscore,-0.06379795673643146,4,nan,0.7061000575120879,nan,0.08341311735435551,-0.854855154238914,nan,-0.18984984757325532,nan
1000,fa-en,fl,zscore,-0.6786038693522578,4,nan,0.017304543177506185,nan,-0.48639164840272536,-0.2503428360110363,nan,-1.9949855361727755,nan
1001,fa-en,fl,zscore,0.346960643467104,4,nan,1.2472965330606878,nan,-0.48639164840272536,0.20304140265987194,nan,0.4238962865505816,nan
1002,fa-en,fl,zscore,-0.7005601940501094,4,nan,-0.03189513641782108,nan,-0.48639164840272536,-1.6608715785427508,nan,-0.6230824128371402,nan
1003,fa-en,fl,zscore,0.820325341972658,4,nan,1.2964962126560151,nan,1.11942178236723,0.15266537614088213,nan,0.7127179967265048,nan
1004,fa-en,fl,zscore,-0.07677240806624248,4,nan,-0.6222912915617482,nan,0.7050183163620801,-0.1999668094920465,nan,-0.18984984757325532,nan
1005,fa-en,fl,zscore,-0.5571774500167392,4,nan,-0.9174893691337118,nan,-0.12378861564821934,0.8075537208877496,nan,-1.9949855361727755,nan
1006,fa-en,fl,zscore,-0.8242363548676785,4,nan,-0.4254925731804392,nan,-0.07198818239757564,-0.8044791277199241,nan,-1.9949855361727755,nan
1007,fa-en,fl,zscore,-0.5891251405689882,4,nan,-0.3762928935851119,nan,-0.3309903486507942,-1.4593674724667915,nan,-0.18984984757325532,nan
1008,fa-en,fl,zscore,-0.6442011305450468,4,nan,-0.3762928935851119,nan,-0.43459121515208166,-1.106735286833863,nan,-0.6591851266091305,nan
1009,fa-en,fl,zscore,-0.03889639716685512,4,nan,0.017304543177506185,nan,1.2748230821191608,-1.2578633663908323,nan,-0.18984984757325532,nan
1010,fa-en,fl,zscore,0.6128671941740153,4,nan,0.06650422277283345,nan,1.0158209158659424,0.6564256413307802,nan,0.7127179967265048,nan
1011,fa-en,fl,zscore,0.24856165598601324,4,nan,0.4109019799401243,nan,-0.3827907819014379,0.25341742917886173,nan,0.7127179967265048,nan
1012,fa-en,fl,zscore,-1.2947501812212165,4,nan,-1.4094861650869845,nan,-1.1597972806610937,-1.408991445947802,nan,-1.2007258331889867,nan
1013,fa-en,fl,zscore,-0.5489443999094966,4,nan,-1.0158887283243663,nan,-0.5381920816533691,-0.4518469420869955,nan,-0.18984984757325532,nan
1014,fa-en,fl,zscore,-0.838266438739848,4,nan,-1.3110868058963299,nan,-0.7453938146559439,-1.106735286833863,nan,-0.18984984757325532,nan
1015,fa-en,fl,zscore,-0.8245421121093622,4,nan,-1.2618871263010027,nan,-0.5381920816533691,-1.3082393929098222,nan,-0.18984984757325532,nan
1016,fa-en,fl,zscore,-1.5191993355634121,4,nan,-1.114288087515021,nan,-1.0043959809091625,-1.9631277376566896,nan,-1.9949855361727755,nan
1017,fa-en,fl,zscore,-0.2025929251372859,4,nan,0.6569003779167606,nan,0.7050183163620801,-2.668392108922547,nan,0.4961017140945624,nan
1018,fa-en,fl,zscore,-0.646213710738532,4,nan,-0.2778935343944574,nan,-0.6417929481546565,-1.0059832337958834,nan,-0.6591851266091305,nan
1019,fa-en,fl,zscore,-0.8425163095038583,4,nan,-0.6714909711570756,nan,-0.22738948214950677,-1.8119996580997202,nan,-0.6591851266091305,nan
1020,fa-en,fl,zscore,-1.290772734736315,4,nan,-0.8682896895383846,nan,-0.5381920816533691,-1.7616236315807305,nan,-1.9949855361727755,nan
1021,fa-en,fl,zscore,-1.3541389004028554,4,nan,-0.573091611966421,nan,-0.7971942479065877,-1.5097434989857814,nan,-2.5365262427526316,nan
1022,fa-en,fl,zscore,-0.36385911494433243,4,nan,0.11570390236816072,nan,-0.5381920816533691,-0.04883872993507709,nan,-0.9841095505570442,nan
1023,fa-en,fl,zscore,-0.7836291425851991,4,nan,0.017304543177506185,nan,-1.10799684741045,-0.04883872993507709,nan,-1.9949855361727755,nan
1024,fa-en,fl,zscore,-1.1774343081095848,4,nan,-0.1302944956084756,nan,-1.7296020464181745,-0.854855154238914,nan,-1.9949855361727755,nan
1025,fa-en,fl,zscore,-0.2745371355423333,4,nan,-0.08109481601314834,nan,-1.2115977139117373,-0.04883872993507709,nan,0.24338271769062955,nan
1026,fa-en,fl,zscore,0.3048122058361453,4,nan,0.06650422277283345,nan,-0.07198818239757564,0.6564256413307802,nan,0.5683071416385432,nan
1027,fa-en,fl,zscore,0.4637280737404603,4,nan,0.4109019799401243,nan,-0.22738948214950677,0.958681800444719,nan,0.7127179967265048,nan
1028,fa-en,fl,zscore,-1.1077936492652172,4,nan,-0.7206906507524028,nan,-1.2115977139117373,0.0015372965839127169,nan,-2.500423528980641,nan
1029,fa-en,fl,zscore,-1.1856170137755977,4,nan,-0.8682896895383846,nan,-1.7296020464181745,-0.1495907829730567,nan,-1.9949855361727755,nan
1030,fa-en,fl,zscore,0.7324914211891922,4,nan,0.7061000575120879,nan,0.6532178831114364,0.8579297474067394,nan,0.7127179967265048,nan
1031,fa-en,fl,zscore,-0.7500626370478107,4,nan,-0.4746922527757665,nan,-1.263398147162381,-0.6029750216439649,nan,-0.6591851266091305,nan
1032,fa-en,fl,zscore,-0.1236897351821043,4,nan,0.7061000575120879,nan,0.6532178831114364,-0.6533510481629548,nan,-1.2007258331889867,nan
1033,fa-en,fl,zscore,-0.7329823287219823,4,nan,-0.3270932139897847,nan,-0.8489946811572313,0.20304140265987194,nan,-1.9588828224007853,nan
1034,fa-en,fl,zscore,0.4363490684724838,4,nan,-0.3762928935851119,nan,0.6014174498607927,0.8075537208877496,nan,0.7127179967265048,nan
1035,fa-en,fl,zscore,-0.5940498644473597,4,nan,-0.2778935343944574,nan,-0.9007951144078751,-0.5022229686059854,nan,-0.695287840381121,nan
1036,fa-en,fl,zscore,-1.3709893957793633,4,nan,-1.163487767110348,nan,-0.9525955476585187,-1.408991445947802,nan,-1.9588828224007853,nan
1037,fa-en,fl,zscore,-1.716456001273633,4,nan,-0.3762928935851119,nan,-1.7296020464181745,-1.86237568461871,nan,-2.8975533804725355,nan
1038,fa-en,fl,zscore,-0.04049279788972549,4,nan,-0.9666890487290392,nan,0.18701398385564294,0.8075537208877496,nan,-0.18984984757325532,nan
1039,fa-en,fl,zscore,-1.129674701591603,4,nan,-0.9666890487290392,nan,-0.48639164840272536,-1.106735286833863,nan,-1.9588828224007853,nan
1040,fa-en,fl,zscore,-0.4924986567519041,4,nan,-0.7206906507524028,nan,0.6014174498607927,-1.6608715785427508,nan,-0.18984984757325532,nan
1041,fa-en,fl,zscore,-0.33455220047287426,4,nan,-1.0650884079196936,nan,-0.5381920816533691,0.45492153525482093,nan,-0.18984984757325532,nan
1042,fa-en,fl,zscore,-0.5813292974449,4,nan,-0.9174893691337118,nan,-0.7971942479065877,-1.106735286833863,nan,0.4961017140945624,nan
1043,fa-en,fl,zscore,-0.2330304097946345,4,nan,0.16490358196348798,nan,-0.48639164840272536,-1.106735286833863,nan,0.4961017140945624,nan
1044,fa-en,fl,zscore,0.05806251721880908,4,nan,-0.22869385479913013,nan,-0.5899925149040127,0.8075537208877496,nan,0.24338271769062955,nan
1045,fa-en,fl,zscore,-0.6166573211190572,4,nan,-0.6714909711570756,nan,-0.7453938146559439,-1.5097434989857814,nan,0.459999000322572,nan
1046,fa-en,fl,zscore,-0.75604971991307,4,nan,-0.6222912915617482,nan,-0.7971942479065877,0.35416948221684136,nan,-1.9588828224007853,nan
1047,fa-en,fl,zscore,1.379285355403491,4,nan,2.4772885229438693,nan,1.0158209158659424,1.3113139860776477,nan,0.7127179967265048,nan
1048,fa-en,fl,zscore,-0.1983762456305588,4,nan,0.11570390236816072,nan,-0.43459121515208166,-0.7541031012009344,nan,0.27948543146261995,nan
1049,fa-en,fl,zscore,0.6012718446000133,4,nan,0.7552997371074152,nan,-0.07198818239757564,1.0090578269637087,nan,0.7127179967265048,nan
1050,fa-en,fl,zscore,-0.4391273810127571,4,nan,-0.4254925731804392,nan,-0.5381920816533691,-0.6029750216439649,nan,-0.18984984757325532,nan
1051,fa-en,fl,zscore,-0.08288683635818887,4,nan,-0.7206906507524028,nan,-0.3309903486507942,0.40454550873583117,nan,0.3155881452346104,nan
1052,fa-en,fl,zscore,1.4569860052794565,4,nan,2.4772885229438693,nan,1.3266235153698047,1.3113139860776477,nan,0.7127179967265048,nan
1053,fa-en,fl,zscore,1.4569860052794565,4,nan,2.4772885229438693,nan,1.3266235153698047,1.3113139860776477,nan,0.7127179967265048,nan
1054,fa-en,fl,zscore,-0.35769565748073684,4,nan,-0.573091611966421,nan,0.18701398385564294,-0.854855154238914,nan,-0.18984984757325532,nan
1055,fa-en,fl,zscore,0.01599349790894697,4,nan,-0.4746922527757665,nan,-0.17558904889886306,0.0015372965839127169,nan,0.7127179967265048,nan
1056,fa-en,fl,zscore,0.29599435622536,4,nan,-0.7206906507524028,nan,0.34241528360757406,1.210561933039668,nan,0.3516908590066008,nan
1057,fa-en,fl,zscore,-0.4089006059119342,4,nan,-0.6714909711570756,nan,-0.5381920816533691,-0.1999668094920465,nan,-0.22595256134524572,nan
1058,fa-en,fl,zscore,-1.5185203234548683,4,nan,-1.0158887283243663,nan,-1.5224003134155997,-0.854855154238914,nan,-2.680937097840593,nan
1059,fa-en,fl,zscore,-0.30605665442981744,4,nan,-0.4746922527757665,nan,-0.12378861564821934,-0.9052311807579038,nan,0.27948543146261995,nan
1060,fa-en,fl,zscore,1.3922354637161518,4,nan,2.4772885229438693,nan,1.067621349116586,1.3113139860776477,nan,0.7127179967265048,nan
1061,fa-en,fl,zscore,-0.003003449391373543,4,nan,-0.3270932139897847,nan,-0.12378861564821934,0.30379345569785154,nan,0.13507457637465833,nan
1062,fa-en,fl,zscore,0.8737115621104171,4,nan,0.8536990962980697,nan,0.6532178831114364,1.3113139860776477,nan,0.6766152829545145,nan
1063,fa-en,fl,zscore,-0.5389394764242975,4,nan,0.06650422277283345,nan,-0.2791899154001505,0.051913323102902524,nan,-1.9949855361727755,nan
1064,fa-en,fl,zscore,-1.1556136337822343,4,nan,-0.7206906507524028,nan,-0.9007951144078751,-1.0059832337958834,nan,-1.9949855361727755,nan
1065,fa-en,fl,zscore,-0.999764178501541,4,nan,-1.2126874467056754,nan,-0.6417929481546565,-0.1495907829730567,nan,-1.9949855361727755,nan
1066,fa-en,fl,zscore,0.8377947931239755,4,nan,0.36170230034479706,nan,1.0158209158659424,1.2609379595586578,nan,0.7127179967265048,nan
1067,fa-en,fl,zscore,0.2223044941882057,4,nan,0.6569003779167606,nan,-0.5381920816533691,0.45492153525482093,nan,0.3155881452346104,nan
1068,fa-en,fl,zscore,0.1146473847756358,4,nan,0.36170230034479706,nan,-0.48639164840272536,0.30379345569785154,nan,0.27948543146261995,nan
1069,fa-en,fl,zscore,0.5347484276631383,4,nan,0.017304543177506185,nan,0.6014174498607927,0.8075537208877496,nan,0.7127179967265048,nan
1070,fa-en,fl,zscore,-0.02132475013202352,4,nan,-0.22869385479913013,nan,-0.3827907819014379,0.10228934962189233,nan,0.4238962865505816,nan
1071,fa-en,fl,zscore,-0.15970654131098816,4,nan,-0.8190900099430574,nan,-0.5381920816533691,0.9083057739257292,nan,-0.18984984757325532,nan
1072,fa-en,fl,zscore,-0.6865152158235905,4,nan,-0.22869385479913013,nan,-0.5381920816533691,0.051913323102902524,nan,-2.0310882499447658,nan
1073,fa-en,fl,zscore,0.5161269726053083,4,nan,2.4772885229438693,nan,0.0316126841037118,-1.1571113133528528,nan,0.7127179967265048,nan
1074,fa-en,fl,zscore,-0.5562708468068422,4,nan,0.2633029411541425,nan,-0.7971942479065877,0.30379345569785154,nan,-1.9949855361727755,nan
1075,fa-en,fl,zscore,-0.050956040413400114,4,nan,-0.08109481601314834,nan,-0.9007951144078751,0.35416948221684136,nan,0.4238962865505816,nan
1076,fa-en,fl,zscore,0.5469467735550909,4,nan,0.5093013391307788,nan,0.23881441710628665,1.1601859065206783,nan,0.27948543146261995,nan
1077,fa-en,fl,zscore,-0.23940378335136528,4,nan,-0.4254925731804392,nan,-0.7971942479065877,0.45492153525482093,nan,-0.18984984757325532,nan
1078,fa-en,fl,zscore,0.8859345226586389,4,nan,1.5916942902279787,nan,-0.07198818239757564,1.3113139860776477,nan,0.7127179967265048,nan
1079,fa-en,fl,zscore,-0.09755486628296631,4,nan,0.16490358196348798,nan,-0.9007951144078751,0.10228934962189233,nan,0.24338271769062955,nan
1080,fa-en,fl,zscore,0.19073731142483483,4,nan,1.2964962126560151,nan,-0.8489946811572313,0.5052975617738108,nan,-0.18984984757325532,nan
1081,fa-en,fl,zscore,1.1371504159749817,4,nan,2.4772885229438693,nan,0.6014174498607927,0.7571776943687598,nan,0.7127179967265048,nan
1082,fa-en,fl,zscore,-0.4953090763332847,4,nan,-0.22869385479913013,nan,-1.2115977139117373,-0.3510948890490159,nan,-0.18984984757325532,nan
1083,fa-en,fl,zscore,0.16390850747250788,4,nan,-0.22869385479913013,nan,-0.12378861564821934,0.6564256413307802,nan,0.3516908590066008,nan
1084,fa-en,fl,zscore,0.07302567750496358,4,nan,-0.1302944956084756,nan,-0.43459121515208166,0.5052975617738108,nan,0.3516908590066008,nan
1085,fa-en,fl,zscore,-1.0904565460243416,4,nan,-0.9174893691337118,nan,-1.2115977139117373,-1.86237568461871,nan,-0.37036341643320736,nan
1086,fa-en,fl,zscore,0.32711415545131123,4,nan,1.2472965330606878,nan,0.29061485035693035,-0.6533510481629548,nan,0.4238962865505816,nan
1087,fa-en,fl,zscore,1.0639850969667464,4,nan,1.837692688204615,nan,0.3942157168582178,1.3113139860776477,nan,0.7127179967265048,nan
1088,fa-en,fl,zscore,0.39161710898663293,4,nan,1.2472965330606878,nan,0.23881441710628665,-0.4518469420869955,nan,0.5322044278665528,nan
1089,fa-en,fl,zscore,1.0475679628350956,4,nan,2.4772885229438693,nan,0.3942157168582178,0.6060496148117903,nan,0.7127179967265048,nan
1090,fa-en,fl,zscore,0.6042835036030707,4,nan,1.2472965330606878,nan,0.549617016610149,0.051913323102902524,nan,0.5683071416385432,nan
1091,fa-en,fl,zscore,0.482848307525649,4,nan,1.2472965330606878,nan,-0.3827907819014379,0.35416948221684136,nan,0.7127179967265048,nan
1092,fa-en,fl,zscore,0.7371214650141468,4,nan,2.4772885229438693,nan,-0.7971942479065877,0.5556735882928006,nan,0.7127179967265048,nan
1093,fa-en,fl,zscore,-0.40831138881964146,4,nan,0.2633029411541425,nan,-0.9525955476585187,-0.7541031012009344,nan,-0.18984984757325532,nan
1094,fa-en,fl,zscore,0.9727161264224379,4,nan,2.4772885229438693,nan,0.49781658335950524,0.20304140265987194,nan,0.7127179967265048,nan
1095,fa-en,fl,zscore,0.5795828332176554,4,nan,0.7061000575120879,nan,0.3942157168582178,0.5052975617738108,nan,0.7127179967265048,nan
1096,fa-en,fl,zscore,-0.46684550634837496,4,nan,-0.22869385479913013,nan,-1.3151985804130248,-0.6029750216439649,nan,0.27948543146261995,nan
1097,fa-en,fl,zscore,0.03395143563525024,4,nan,-0.2778935343944574,nan,-1.0561964141598061,0.7571776943687598,nan,0.7127179967265048,nan
1098,fa-en,fl,zscore,0.9357926956296899,4,nan,2.4772885229438693,nan,0.6532178831114364,0.15266537614088213,nan,0.459999000322572,nan
1099,fa-en,fl,zscore,0.11836341396263375,4,nan,0.3125026207494698,nan,-0.5381920816533691,0.20304140265987194,nan,0.4961017140945624,nan
