SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
950,ko-en,bl,10,nan,86.0,81.0,81.0,nan,67.0,100.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,76.0,90.0,72.0,nan,nan,nan,nan,nan,nan
951,ko-en,bl,10,nan,79.0,92.0,76.0,nan,34.0,44.0,85.0,nan,nan,nan,nan,nan,32.0,nan,nan,nan,56.0,38.0,67.0,nan,nan,nan,nan,nan,nan
952,ko-en,bl,10,nan,81.0,88.0,39.0,nan,46.0,71.0,46.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,21.0,44.0,35.0,nan,nan,nan,nan,nan,nan
953,ko-en,bl,10,nan,79.0,98.0,100.0,nan,85.0,100.0,100.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,99.0,100.0,nan,nan,nan,nan,nan,nan
954,ko-en,bl,10,nan,80.0,91.0,57.0,nan,44.0,64.0,83.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,69.0,81.0,29.0,nan,nan,nan,nan,nan,nan
955,ko-en,bl,10,nan,80.0,100.0,79.0,nan,78.0,100.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,100.0,98.0,nan,nan,nan,nan,nan,nan
956,ko-en,bl,10,nan,84.0,100.0,76.0,nan,81.0,100.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,95.0,98.0,nan,nan,nan,nan,nan,nan
957,ko-en,bl,10,nan,82.0,99.0,77.0,nan,86.0,100.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,100.0,100.0,99.0,nan,nan,nan,nan,nan,nan
958,ko-en,bl,10,nan,80.0,7.0,61.0,nan,36.0,76.0,100.0,nan,nan,nan,nan,nan,28.0,nan,nan,nan,13.0,55.0,26.0,nan,nan,nan,nan,nan,nan
959,ko-en,bl,10,nan,81.0,75.0,61.0,nan,58.0,77.0,96.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,14.0,100.0,33.0,nan,nan,nan,nan,nan,nan
960,ko-en,bl,10,nan,80.0,94.0,63.0,nan,62.0,47.0,78.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,14.0,91.0,35.0,nan,nan,nan,nan,nan,nan
961,ko-en,bl,10,nan,79.0,61.0,26.0,nan,31.0,35.0,48.0,nan,nan,nan,nan,nan,67.0,nan,nan,nan,21.0,22.0,36.0,nan,nan,nan,nan,nan,nan
962,ko-en,bl,10,nan,67.0,76.0,25.0,nan,57.0,100.0,67.0,nan,nan,nan,nan,nan,38.0,nan,nan,nan,56.0,8.0,36.0,nan,nan,nan,nan,nan,nan
963,ko-en,bl,10,nan,54.0,97.0,75.0,nan,64.0,90.0,93.0,nan,nan,nan,nan,nan,74.0,nan,nan,nan,63.0,94.0,36.0,nan,nan,nan,nan,nan,nan
964,ko-en,bl,10,nan,54.0,77.0,65.0,nan,42.0,87.0,85.0,nan,nan,nan,nan,nan,41.0,nan,nan,nan,55.0,63.0,63.0,nan,nan,nan,nan,nan,nan
965,ko-en,bl,10,nan,83.0,94.0,69.0,nan,66.0,100.0,75.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,91.0,100.0,97.0,nan,nan,nan,nan,nan,nan
966,ko-en,bl,10,nan,75.0,99.0,63.0,nan,67.0,68.0,77.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,93.0,100.0,99.0,nan,nan,nan,nan,nan,nan
967,ko-en,bl,10,nan,78.0,98.0,33.0,nan,45.0,89.0,74.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,88.0,100.0,75.0,nan,nan,nan,nan,nan,nan
968,ko-en,bl,10,nan,81.0,47.0,38.0,nan,40.0,96.0,58.0,nan,nan,nan,nan,nan,93.0,nan,nan,nan,55.0,16.0,81.0,nan,nan,nan,nan,nan,nan
969,ko-en,bl,10,nan,77.0,95.0,53.0,nan,80.0,100.0,86.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,58.0,89.0,31.0,nan,nan,nan,nan,nan,nan
970,ko-en,bl,10,nan,81.0,75.0,85.0,nan,42.0,58.0,92.0,nan,nan,nan,nan,nan,56.0,nan,nan,nan,81.0,76.0,32.0,nan,nan,nan,nan,nan,nan
971,ko-en,bl,10,nan,83.0,98.0,88.0,nan,83.0,100.0,70.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,91.0,100.0,71.0,nan,nan,nan,nan,nan,nan
972,ko-en,bl,10,nan,83.0,75.0,75.0,nan,40.0,88.0,77.0,nan,nan,nan,nan,nan,74.0,nan,nan,nan,34.0,60.0,35.0,nan,nan,nan,nan,nan,nan
973,ko-en,bl,10,nan,70.0,94.0,88.0,nan,87.0,100.0,79.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,71.0,93.0,73.0,nan,nan,nan,nan,nan,nan
974,ko-en,bl,10,nan,82.0,99.0,85.0,nan,81.0,100.0,100.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,89.0,100.0,96.0,nan,nan,nan,nan,nan,nan
975,ko-en,bl,10,nan,62.0,10.0,47.0,nan,45.0,84.0,65.0,nan,nan,nan,nan,nan,37.0,nan,nan,nan,40.0,0.0,34.0,nan,nan,nan,nan,nan,nan
976,ko-en,bl,10,nan,87.0,98.0,85.0,nan,66.0,100.0,95.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,87.0,100.0,90.0,nan,nan,nan,nan,nan,nan
977,ko-en,bl,10,nan,62.0,70.0,38.0,nan,40.0,43.0,90.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,30.0,1.0,31.0,nan,nan,nan,nan,nan,nan
978,ko-en,bl,10,nan,78.0,25.0,45.0,nan,41.0,86.0,92.0,nan,nan,nan,nan,nan,97.0,nan,nan,nan,53.0,25.0,34.0,nan,nan,nan,nan,nan,nan
979,ko-en,bl,10,nan,24.0,37.0,34.0,nan,21.0,76.0,20.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,29.0,14.0,34.0,nan,nan,nan,nan,nan,nan
980,ko-en,bl,10,nan,24.0,91.0,64.0,nan,21.0,87.0,87.0,nan,nan,nan,nan,nan,100.0,nan,nan,nan,70.0,10.0,68.0,nan,nan,nan,nan,nan,nan
981,ko-en,bl,10,nan,85.0,92.0,65.0,nan,24.0,82.0,43.0,nan,nan,nan,nan,nan,78.0,nan,nan,nan,37.0,1.0,64.0,nan,nan,nan,nan,nan,nan
982,ko-en,bl,10,nan,77.0,96.0,79.0,nan,76.0,100.0,98.0,nan,nan,nan,nan,nan,99.0,nan,nan,nan,100.0,2.0,100.0,nan,nan,nan,nan,nan,nan
983,ko-en,bl,10,nan,87.0,77.0,89.0,100.0,78.0,100.0,100.0,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
984,ko-en,bl,10,nan,75.0,7.0,63.0,16.0,28.0,16.0,100.0,nan,nan,nan,nan,69.0,4.0,nan,nan,nan,nan,nan,nan,62.0,nan,nan,nan,nan,nan
985,ko-en,bl,10,nan,81.0,68.0,38.0,86.0,61.0,100.0,100.0,nan,nan,nan,nan,79.0,99.0,nan,nan,nan,nan,nan,nan,87.0,nan,nan,nan,nan,nan
986,ko-en,bl,10,nan,75.0,23.0,38.0,62.0,21.0,84.0,63.0,nan,nan,nan,nan,74.0,16.0,nan,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan
987,ko-en,bl,10,nan,51.0,13.0,7.0,16.0,8.0,0.0,12.0,nan,nan,nan,nan,22.0,5.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
988,ko-en,bl,10,nan,85.0,71.0,76.0,92.0,39.0,100.0,88.0,nan,nan,nan,nan,92.0,92.0,nan,nan,nan,nan,nan,nan,70.0,nan,nan,nan,nan,nan
989,ko-en,bl,10,nan,52.0,55.0,76.0,88.0,21.0,93.0,78.0,nan,nan,nan,nan,84.0,83.0,nan,nan,nan,nan,nan,nan,54.0,nan,nan,nan,nan,nan
990,ko-en,bl,10,nan,35.0,35.0,64.0,40.0,22.0,67.0,63.0,nan,nan,nan,nan,69.0,73.0,nan,nan,nan,nan,nan,nan,27.0,nan,nan,nan,nan,nan
991,ko-en,bl,10,nan,63.0,58.0,25.0,74.0,23.0,81.0,100.0,nan,nan,nan,nan,66.0,89.0,nan,nan,nan,nan,nan,nan,70.0,nan,nan,nan,nan,nan
992,ko-en,bl,10,nan,25.0,56.0,14.0,60.0,20.0,82.0,97.0,nan,nan,nan,nan,52.0,86.0,nan,nan,nan,nan,nan,nan,30.0,nan,nan,nan,nan,nan
993,ko-en,bl,10,nan,75.0,13.0,26.0,66.0,32.0,91.0,61.0,nan,nan,nan,nan,25.0,0.0,nan,nan,nan,nan,nan,nan,77.0,nan,nan,nan,nan,nan
994,ko-en,bl,10,nan,74.0,13.0,75.0,66.0,27.0,81.0,69.0,nan,nan,nan,nan,59.0,7.0,nan,nan,nan,nan,nan,nan,68.0,nan,nan,nan,nan,nan
995,ko-en,bl,10,nan,75.0,38.0,34.0,87.0,17.0,21.0,55.0,nan,nan,nan,nan,25.0,11.0,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan
996,ko-en,bl,10,nan,76.0,16.0,25.0,91.0,24.0,32.0,37.0,nan,nan,nan,nan,29.0,69.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan
997,ko-en,bl,10,nan,79.0,97.0,87.0,100.0,72.0,100.0,100.0,nan,nan,nan,nan,80.0,99.0,nan,nan,nan,nan,nan,nan,85.0,nan,nan,nan,nan,nan
998,ko-en,bl,10,nan,75.0,96.0,79.0,100.0,57.0,90.0,100.0,nan,nan,nan,nan,80.0,100.0,nan,nan,nan,nan,nan,nan,95.0,nan,nan,nan,nan,nan
999,ko-en,bl,10,nan,77.0,72.0,27.0,63.0,25.0,88.0,73.0,nan,nan,nan,nan,33.0,78.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan
1000,ko-en,bl,10,nan,56.0,51.0,63.0,83.0,26.0,85.0,63.0,nan,nan,nan,nan,45.0,60.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,nan,nan
1001,ko-en,bl,10,nan,75.0,73.0,70.0,90.0,41.0,82.0,84.0,nan,nan,nan,nan,71.0,37.0,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan
1002,ko-en,bl,10,nan,35.0,20.0,27.0,35.0,32.0,77.0,39.0,nan,nan,nan,nan,76.0,14.0,nan,nan,nan,nan,nan,nan,55.0,nan,nan,nan,nan,nan
1003,ko-en,bl,10,nan,75.0,96.0,76.0,91.0,70.0,100.0,100.0,nan,nan,nan,nan,86.0,99.0,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,nan,nan
1004,ko-en,bl,10,nan,83.0,93.0,75.0,100.0,56.0,100.0,100.0,nan,nan,nan,nan,91.0,100.0,nan,nan,nan,nan,nan,nan,70.0,nan,nan,nan,nan,nan
1005,ko-en,bl,10,nan,61.0,82.0,26.0,95.0,39.0,100.0,89.0,nan,nan,nan,nan,74.0,57.0,nan,nan,nan,nan,nan,nan,61.0,nan,nan,nan,nan,nan
1006,ko-en,bl,10,nan,79.0,53.0,76.0,38.0,36.0,80.0,100.0,nan,nan,nan,nan,86.0,99.0,nan,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan
1007,ko-en,bl,10,nan,68.0,15.0,25.0,65.0,18.0,100.0,39.0,nan,nan,nan,nan,62.0,74.0,nan,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan
1008,ko-en,bl,10,nan,27.0,14.0,64.0,100.0,11.0,93.0,0.0,nan,nan,nan,nan,42.0,15.0,nan,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,nan
1009,ko-en,bl,10,nan,80.0,41.0,75.0,100.0,38.0,92.0,54.0,nan,nan,nan,nan,62.0,100.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan
1010,ko-en,bl,10,nan,36.0,61.0,63.0,67.0,22.0,100.0,59.0,nan,nan,nan,nan,40.0,82.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan
1011,ko-en,bl,10,nan,77.0,87.0,75.0,85.0,61.0,93.0,93.0,nan,nan,nan,nan,85.0,99.0,nan,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan
1012,ko-en,bl,10,nan,13.0,11.0,14.0,15.0,21.0,87.0,8.0,nan,nan,nan,nan,19.0,0.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1013,ko-en,bl,10,nan,83.0,89.0,75.0,100.0,59.0,92.0,87.0,nan,nan,nan,nan,88.0,89.0,nan,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan
1014,ko-en,bl,10,nan,82.0,91.0,84.0,90.0,44.0,100.0,100.0,nan,nan,nan,nan,67.0,100.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1015,ko-en,bl,10,nan,13.0,4.0,46.0,13.0,23.0,65.0,40.0,nan,nan,nan,nan,32.0,82.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1016,ko-en,bl,10,nan,80.0,6.0,39.0,37.0,18.0,34.0,39.0,nan,nan,nan,nan,31.0,5.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan
1017,ko-en,bl,10,nan,93.0,99.0,63.0,100.0,82.0,53.0,100.0,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1018,ko-en,bl,10,nan,78.0,5.0,26.0,36.0,26.0,81.0,13.0,nan,nan,nan,nan,47.0,31.0,nan,nan,nan,nan,nan,nan,45.0,nan,nan,nan,nan,nan
1019,ko-en,bl,10,nan,20.0,10.0,13.0,85.0,22.0,100.0,24.0,nan,nan,nan,nan,25.0,5.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1020,ko-en,bl,10,nan,76.0,95.0,85.0,100.0,64.0,100.0,97.0,nan,nan,nan,nan,84.0,99.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1021,ko-en,bl,10,nan,77.0,95.0,26.0,90.0,35.0,89.0,41.0,nan,nan,nan,nan,82.0,97.0,nan,nan,nan,nan,nan,nan,24.0,nan,nan,nan,nan,nan
1022,ko-en,bl,10,nan,26.0,3.0,21.0,40.0,14.0,86.0,30.0,nan,nan,nan,nan,11.0,64.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1023,ko-en,bl,10,nan,40.0,24.0,26.0,42.0,12.0,57.0,47.0,nan,nan,nan,nan,57.0,48.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,nan
1024,ko-en,bl,10,nan,49.0,22.0,33.0,37.0,17.0,16.0,58.0,nan,nan,nan,nan,35.0,32.0,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,nan,nan
1025,ko-en,bl,10,nan,74.0,72.0,57.0,64.0,14.0,100.0,52.0,nan,nan,nan,nan,33.0,75.0,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,nan,nan
1026,ko-en,bl,10,nan,71.0,75.0,37.0,89.0,54.0,100.0,97.0,nan,nan,nan,nan,81.0,98.0,nan,nan,nan,nan,nan,nan,84.0,nan,nan,nan,nan,nan
1027,ko-en,bl,10,nan,62.0,56.0,52.0,19.0,18.0,92.0,65.0,nan,nan,nan,nan,74.0,10.0,nan,nan,nan,nan,nan,nan,31.0,nan,nan,nan,nan,nan
1028,ko-en,bl,10,nan,51.0,13.0,71.0,89.0,20.0,89.0,54.0,nan,nan,nan,nan,64.0,20.0,nan,nan,nan,nan,nan,nan,14.0,nan,nan,nan,nan,nan
1029,ko-en,bl,10,nan,75.0,92.0,54.0,85.0,40.0,92.0,65.0,nan,nan,nan,nan,84.0,73.0,nan,nan,nan,nan,nan,nan,83.0,nan,nan,nan,nan,nan
1030,ko-en,bl,10,nan,76.0,88.0,71.0,89.0,27.0,100.0,71.0,nan,nan,nan,nan,70.0,98.0,nan,nan,nan,nan,nan,nan,74.0,nan,nan,nan,nan,nan
1031,ko-en,bl,10,nan,32.0,70.0,41.0,11.0,18.0,100.0,86.0,nan,nan,nan,nan,75.0,76.0,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,nan,nan
1032,ko-en,bl,10,nan,74.0,75.0,75.0,92.0,45.0,100.0,100.0,nan,nan,nan,nan,63.0,99.0,nan,nan,nan,nan,nan,nan,58.0,nan,nan,nan,nan,nan
1033,ko-en,bl,10,nan,76.0,91.0,66.0,81.0,37.0,94.0,79.0,nan,nan,nan,nan,77.0,100.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan
1034,ko-en,bl,10,nan,62.0,81.0,75.0,65.0,46.0,100.0,85.0,nan,nan,nan,nan,60.0,60.0,nan,nan,nan,nan,nan,nan,52.0,nan,nan,nan,nan,nan
1035,ko-en,bl,10,nan,54.0,46.0,25.0,59.0,32.0,100.0,59.0,nan,nan,nan,nan,50.0,9.0,nan,nan,nan,nan,nan,nan,48.0,nan,nan,nan,nan,nan
1036,ko-en,bl,10,nan,34.0,31.0,8.0,87.0,27.0,67.0,38.0,nan,nan,nan,nan,32.0,2.0,nan,nan,nan,nan,nan,nan,44.0,nan,nan,nan,nan,nan
1037,ko-en,bl,10,nan,25.0,19.0,75.0,62.0,15.0,62.0,34.0,nan,nan,nan,nan,71.0,93.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1038,ko-en,bl,10,nan,46.0,8.0,35.0,80.0,32.0,94.0,94.0,nan,nan,nan,nan,62.0,77.0,nan,nan,nan,nan,nan,nan,67.0,nan,nan,nan,nan,nan
1039,ko-en,bl,10,nan,0.0,1.0,25.0,37.0,7.0,26.0,27.0,nan,nan,nan,nan,13.0,10.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1040,ko-en,bl,10,nan,53.0,40.0,25.0,63.0,11.0,71.0,68.0,nan,nan,nan,nan,69.0,53.0,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan
1041,ko-en,bl,10,nan,75.0,69.0,84.0,89.0,52.0,100.0,96.0,nan,nan,nan,nan,61.0,98.0,nan,nan,nan,nan,nan,nan,66.0,nan,nan,nan,nan,nan
1042,ko-en,bl,10,nan,62.0,39.0,21.0,90.0,37.0,87.0,61.0,nan,nan,nan,nan,35.0,6.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1043,ko-en,bl,10,nan,76.0,56.0,43.0,65.0,58.0,85.0,56.0,nan,nan,nan,nan,82.0,91.0,nan,nan,nan,nan,nan,nan,33.0,nan,nan,nan,nan,nan
1044,ko-en,bl,10,nan,21.0,15.0,9.0,5.0,29.0,100.0,46.0,nan,nan,nan,nan,48.0,29.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1045,ko-en,bl,10,nan,66.0,61.0,13.0,17.0,53.0,92.0,74.0,nan,nan,nan,nan,60.0,100.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,nan
1046,ko-en,bl,10,nan,25.0,65.0,43.0,88.0,28.0,94.0,62.0,nan,nan,nan,nan,75.0,99.0,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,nan,nan
1047,ko-en,bl,10,nan,68.0,94.0,75.0,100.0,94.0,100.0,100.0,nan,nan,nan,nan,75.0,100.0,nan,nan,nan,nan,nan,nan,95.0,nan,nan,nan,nan,nan
1048,ko-en,bl,10,nan,63.0,38.0,64.0,87.0,52.0,91.0,85.0,nan,nan,nan,nan,81.0,65.0,nan,nan,nan,nan,nan,nan,55.0,nan,nan,nan,nan,nan
1049,ko-en,bl,10,nan,54.0,20.0,32.0,39.0,12.0,94.0,43.0,nan,nan,nan,nan,54.0,20.0,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan
1050,ko-en,bl,10,nan,26.0,22.0,25.0,32.0,28.0,94.0,78.0,nan,nan,nan,nan,76.0,76.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1051,ko-en,bl,10,nan,39.0,57.0,42.0,33.0,17.0,93.0,65.0,nan,nan,nan,nan,80.0,22.0,nan,nan,nan,nan,nan,nan,61.0,nan,nan,nan,nan,nan
1052,ko-en,bl,10,nan,100.0,99.0,84.0,100.0,87.0,100.0,100.0,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1053,ko-en,bl,10,nan,100.0,99.0,92.0,100.0,86.0,100.0,100.0,nan,nan,nan,nan,95.0,100.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1054,ko-en,bl,10,nan,100.0,99.0,89.0,100.0,89.0,100.0,100.0,nan,nan,nan,nan,95.0,100.0,nan,nan,nan,nan,nan,nan,93.0,nan,nan,nan,nan,nan
1055,ko-en,bl,10,nan,74.0,76.0,46.0,87.0,36.0,82.0,75.0,nan,nan,nan,nan,78.0,100.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1056,ko-en,bl,10,nan,69.0,94.0,88.0,100.0,76.0,100.0,100.0,nan,nan,nan,nan,90.0,99.0,nan,nan,nan,nan,nan,nan,95.0,nan,nan,nan,nan,nan
1057,ko-en,bl,10,nan,39.0,9.0,28.0,26.0,30.0,84.0,68.0,nan,nan,nan,nan,73.0,10.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1058,ko-en,bl,10,nan,25.0,59.0,65.0,25.0,28.0,68.0,55.0,nan,nan,nan,nan,45.0,19.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1059,ko-en,bl,10,nan,25.0,75.0,65.0,13.0,34.0,55.0,36.0,nan,nan,nan,nan,76.0,99.0,nan,nan,nan,nan,nan,nan,15.0,nan,nan,nan,nan,nan
1060,ko-en,bl,10,nan,71.0,89.0,75.0,0.0,46.0,65.0,56.0,nan,nan,nan,nan,89.0,100.0,nan,nan,nan,nan,nan,nan,84.0,nan,nan,nan,nan,nan
1061,ko-en,bl,10,nan,74.0,82.0,66.0,100.0,69.0,92.0,72.0,nan,nan,nan,nan,92.0,100.0,nan,nan,nan,nan,nan,nan,44.0,nan,nan,nan,nan,nan
1062,ko-en,bl,10,nan,75.0,91.0,87.0,100.0,84.0,100.0,96.0,nan,nan,nan,nan,75.0,99.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1063,ko-en,bl,10,nan,64.0,67.0,62.0,89.0,18.0,95.0,87.0,nan,nan,nan,nan,75.0,98.0,nan,nan,nan,nan,nan,nan,48.0,nan,nan,nan,nan,nan
1064,ko-en,bl,10,nan,59.0,22.0,34.0,41.0,43.0,85.0,43.0,nan,nan,nan,nan,76.0,61.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,nan,nan
1065,ko-en,bl,10,nan,83.0,80.0,76.0,98.0,44.0,83.0,93.0,nan,nan,nan,nan,91.0,100.0,nan,nan,nan,nan,nan,nan,65.0,nan,nan,nan,nan,nan
1066,ko-en,bl,10,nan,58.0,96.0,89.0,100.0,58.0,100.0,100.0,nan,nan,nan,nan,82.0,98.0,nan,nan,nan,nan,nan,nan,90.0,nan,nan,nan,nan,nan
1067,ko-en,bl,10,nan,76.0,76.0,56.0,88.0,31.0,100.0,95.0,nan,nan,nan,nan,77.0,99.0,nan,nan,nan,nan,nan,nan,39.0,nan,nan,nan,nan,nan
1068,ko-en,bl,10,nan,71.0,24.0,24.0,93.0,46.0,92.0,35.0,nan,nan,nan,nan,74.0,68.0,nan,nan,nan,nan,nan,nan,44.0,nan,nan,nan,nan,nan
1069,ko-en,bl,10,nan,75.0,88.0,62.0,89.0,57.0,100.0,100.0,nan,nan,nan,nan,95.0,99.0,nan,nan,nan,nan,nan,nan,65.0,nan,nan,nan,nan,nan
1070,ko-en,bl,10,nan,75.0,60.0,63.0,88.0,57.0,90.0,96.0,nan,nan,nan,nan,89.0,98.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1071,ko-en,bl,10,nan,25.0,13.0,31.0,75.0,47.0,19.0,33.0,nan,nan,nan,nan,90.0,12.0,nan,nan,nan,nan,nan,nan,36.0,nan,nan,nan,nan,nan
1072,ko-en,bl,10,nan,69.0,10.0,12.0,88.0,26.0,18.0,42.0,nan,nan,nan,nan,60.0,6.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1073,ko-en,bl,10,nan,66.0,85.0,69.0,89.0,58.0,82.0,81.0,nan,nan,nan,nan,73.0,99.0,nan,nan,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan
1074,ko-en,bl,10,nan,25.0,89.0,44.0,38.0,53.0,0.0,29.0,nan,nan,nan,nan,75.0,22.0,nan,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan
1075,ko-en,bl,10,nan,65.0,91.0,62.0,58.0,42.0,89.0,86.0,nan,nan,nan,nan,75.0,100.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan
1076,ko-en,bl,10,nan,33.0,7.0,62.0,87.0,21.0,97.0,79.0,nan,nan,nan,nan,83.0,11.0,nan,nan,nan,nan,nan,nan,42.0,nan,nan,nan,nan,nan
1077,ko-en,bl,10,nan,33.0,56.0,74.0,88.0,28.0,80.0,54.0,nan,nan,nan,nan,60.0,21.0,nan,nan,nan,nan,nan,nan,31.0,nan,nan,nan,nan,nan
1078,ko-en,bl,10,nan,62.0,95.0,75.0,89.0,65.0,92.0,97.0,nan,nan,nan,nan,95.0,98.0,nan,nan,nan,nan,nan,nan,54.0,nan,nan,nan,nan,nan
1079,ko-en,bl,10,nan,64.0,83.0,72.0,62.0,27.0,69.0,75.0,nan,nan,nan,nan,72.0,55.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,nan,nan
1080,ko-en,bl,10,nan,61.0,38.0,72.0,89.0,53.0,75.0,74.0,nan,nan,nan,nan,79.0,99.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1081,ko-en,bl,10,nan,68.0,89.0,70.0,90.0,57.0,63.0,77.0,nan,nan,nan,nan,96.0,99.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan
1082,ko-en,bl,10,nan,25.0,32.0,58.0,37.0,17.0,30.0,8.0,nan,nan,nan,nan,56.0,17.0,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan
1083,ko-en,bl,10,nan,75.0,93.0,75.0,89.0,63.0,61.0,100.0,nan,nan,nan,nan,80.0,99.0,nan,nan,nan,nan,nan,nan,67.0,nan,nan,nan,nan,nan
1084,ko-en,bl,10,nan,75.0,92.0,86.0,89.0,68.0,83.0,100.0,nan,nan,nan,nan,96.0,99.0,nan,nan,nan,nan,nan,nan,61.0,nan,nan,nan,nan,nan
