SEGID,LANGPAIR,ANNOTYPE,NUMANNOT,ANNOTATOR_01,ANNOTATOR_02,ANNOTATOR_03,ANNOTATOR_04,ANNOTATOR_05,ANNOTATOR_06,ANNOTATOR_07,ANNOTATOR_08,ANNOTATOR_09,ANNOTATOR_10,ANNOTATOR_11,ANNOTATOR_12,ANNOTATOR_13,ANNOTATOR_14,ANNOTATOR_15,ANNOTATOR_16,ANNOTATOR_17,ANNOTATOR_18,ANNOTATOR_19,ANNOTATOR_20,ANNOTATOR_21,ANNOTATOR_22,ANNOTATOR_23,ANNOTATOR_24,ANNOTATOR_25,ANNOTATOR_26
1052,ko-en,fl,10,nan,100.0,100.0,100.0,100.0,84.0,100.0,93.0,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1053,ko-en,fl,10,nan,100.0,99.0,100.0,100.0,88.0,100.0,100.0,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1054,ko-en,fl,10,nan,100.0,97.0,100.0,100.0,89.0,100.0,100.0,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,90.0,nan,nan,nan,nan,nan
1055,ko-en,fl,10,nan,75.0,71.0,37.0,90.0,39.0,80.0,75.0,nan,nan,nan,nan,87.0,100.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,nan,nan
1056,ko-en,fl,10,nan,75.0,95.0,100.0,100.0,75.0,100.0,87.0,nan,nan,nan,nan,98.0,99.0,nan,nan,nan,nan,nan,nan,95.0,nan,nan,nan,nan,nan
1057,ko-en,fl,10,nan,44.0,10.0,39.0,26.0,30.0,84.0,67.0,nan,nan,nan,nan,74.0,80.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1058,ko-en,fl,10,nan,26.0,60.0,100.0,25.0,28.0,67.0,54.0,nan,nan,nan,nan,38.0,91.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1059,ko-en,fl,10,nan,39.0,86.0,100.0,25.0,59.0,58.0,67.0,nan,nan,nan,nan,86.0,100.0,nan,nan,nan,nan,nan,nan,15.0,nan,nan,nan,nan,nan
1060,ko-en,fl,10,nan,75.0,95.0,100.0,65.0,59.0,63.0,72.0,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,77.0,nan,nan,nan,nan,nan
1061,ko-en,fl,10,nan,76.0,93.0,100.0,100.0,71.0,92.0,73.0,nan,nan,nan,nan,93.0,100.0,nan,nan,nan,nan,nan,nan,52.0,nan,nan,nan,nan,nan
1062,ko-en,fl,10,nan,100.0,95.0,100.0,100.0,87.0,100.0,95.0,nan,nan,nan,nan,90.0,100.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1063,ko-en,fl,10,nan,67.0,74.0,75.0,88.0,19.0,96.0,77.0,nan,nan,nan,nan,84.0,98.0,nan,nan,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan
1064,ko-en,fl,10,nan,63.0,25.0,33.0,83.0,43.0,86.0,40.0,nan,nan,nan,nan,76.0,33.0,nan,nan,nan,nan,nan,nan,33.0,nan,nan,nan,nan,nan
1065,ko-en,fl,10,nan,88.0,94.0,100.0,98.0,60.0,85.0,92.0,nan,nan,nan,nan,93.0,99.0,nan,nan,nan,nan,nan,nan,62.0,nan,nan,nan,nan,nan
1066,ko-en,fl,10,nan,73.0,99.0,100.0,100.0,70.0,100.0,89.0,nan,nan,nan,nan,85.0,98.0,nan,nan,nan,nan,nan,nan,89.0,nan,nan,nan,nan,nan
1067,ko-en,fl,10,nan,86.0,81.0,62.0,89.0,29.0,100.0,77.0,nan,nan,nan,nan,80.0,98.0,nan,nan,nan,nan,nan,nan,43.0,nan,nan,nan,nan,nan
1068,ko-en,fl,10,nan,77.0,37.0,32.0,92.0,45.0,92.0,34.0,nan,nan,nan,nan,75.0,38.0,nan,nan,nan,nan,nan,nan,52.0,nan,nan,nan,nan,nan
1069,ko-en,fl,10,nan,79.0,97.0,100.0,100.0,57.0,100.0,98.0,nan,nan,nan,nan,94.0,100.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1070,ko-en,fl,10,nan,79.0,64.0,73.0,100.0,57.0,89.0,91.0,nan,nan,nan,nan,91.0,99.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1071,ko-en,fl,10,nan,29.0,15.0,43.0,83.0,47.0,20.0,32.0,nan,nan,nan,nan,89.0,21.0,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,nan,nan
1072,ko-en,fl,10,nan,74.0,15.0,18.0,88.0,26.0,18.0,43.0,nan,nan,nan,nan,59.0,10.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1073,ko-en,fl,10,nan,74.0,92.0,100.0,90.0,69.0,81.0,81.0,nan,nan,nan,nan,92.0,99.0,nan,nan,nan,nan,nan,nan,52.0,nan,nan,nan,nan,nan
1074,ko-en,fl,10,nan,31.0,93.0,100.0,87.0,53.0,0.0,29.0,nan,nan,nan,nan,75.0,22.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1075,ko-en,fl,10,nan,72.0,93.0,100.0,87.0,57.0,87.0,85.0,nan,nan,nan,nan,77.0,99.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1076,ko-en,fl,10,nan,38.0,21.0,75.0,89.0,29.0,98.0,79.0,nan,nan,nan,nan,85.0,13.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,nan,nan
1077,ko-en,fl,10,nan,39.0,65.0,100.0,89.0,55.0,80.0,53.0,nan,nan,nan,nan,60.0,20.0,nan,nan,nan,nan,nan,nan,31.0,nan,nan,nan,nan,nan
1078,ko-en,fl,10,nan,70.0,94.0,100.0,100.0,66.0,91.0,78.0,nan,nan,nan,nan,94.0,96.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1079,ko-en,fl,10,nan,71.0,84.0,100.0,90.0,29.0,68.0,74.0,nan,nan,nan,nan,70.0,53.0,nan,nan,nan,nan,nan,nan,41.0,nan,nan,nan,nan,nan
1080,ko-en,fl,10,nan,64.0,45.0,100.0,88.0,58.0,75.0,74.0,nan,nan,nan,nan,92.0,100.0,nan,nan,nan,nan,nan,nan,59.0,nan,nan,nan,nan,nan
1081,ko-en,fl,10,nan,75.0,94.0,100.0,100.0,56.0,62.0,59.0,nan,nan,nan,nan,94.0,100.0,nan,nan,nan,nan,nan,nan,47.0,nan,nan,nan,nan,nan
1082,ko-en,fl,10,nan,26.0,33.0,63.0,82.0,14.0,29.0,9.0,nan,nan,nan,nan,62.0,20.0,nan,nan,nan,nan,nan,nan,11.0,nan,nan,nan,nan,nan
1083,ko-en,fl,10,nan,82.0,98.0,100.0,91.0,65.0,62.0,93.0,nan,nan,nan,nan,90.0,100.0,nan,nan,nan,nan,nan,nan,66.0,nan,nan,nan,nan,nan
1084,ko-en,fl,10,nan,77.0,96.0,100.0,90.0,69.0,83.0,100.0,nan,nan,nan,nan,95.0,99.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1085,ko-en,fl,10,nan,38.0,10.0,39.0,86.0,34.0,74.0,39.0,nan,nan,nan,nan,84.0,95.0,nan,nan,nan,nan,nan,nan,36.0,nan,nan,nan,nan,nan
1086,ko-en,fl,10,nan,74.0,96.0,100.0,92.0,63.0,87.0,91.0,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,62.0,nan,nan,nan,nan,nan
1087,ko-en,fl,10,nan,57.0,88.0,100.0,100.0,33.0,78.0,77.0,nan,nan,nan,nan,84.0,99.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1088,ko-en,fl,10,nan,87.0,94.0,100.0,100.0,62.0,85.0,63.0,nan,nan,nan,nan,99.0,97.0,nan,nan,nan,nan,nan,nan,75.0,nan,nan,nan,nan,nan
1089,ko-en,fl,10,nan,82.0,97.0,100.0,100.0,82.0,95.0,93.0,nan,nan,nan,nan,100.0,98.0,nan,nan,nan,nan,nan,nan,82.0,nan,nan,nan,nan,nan
1090,ko-en,fl,10,nan,73.0,73.0,55.0,90.0,38.0,35.0,25.0,nan,nan,nan,nan,75.0,91.0,nan,nan,nan,nan,nan,nan,19.0,nan,nan,nan,nan,nan
1091,ko-en,fl,10,nan,78.0,34.0,73.0,91.0,30.0,81.0,53.0,nan,nan,nan,nan,74.0,46.0,nan,nan,nan,nan,nan,nan,42.0,nan,nan,nan,nan,nan
1092,ko-en,fl,10,nan,81.0,85.0,100.0,92.0,59.0,86.0,65.0,nan,nan,nan,nan,97.0,97.0,nan,nan,nan,nan,nan,nan,52.0,nan,nan,nan,nan,nan
1093,ko-en,fl,10,nan,80.0,72.0,100.0,91.0,65.0,76.0,71.0,nan,nan,nan,nan,75.0,99.0,nan,nan,nan,nan,nan,nan,36.0,nan,nan,nan,nan,nan
1094,ko-en,fl,10,nan,43.0,57.0,25.0,92.0,39.0,28.0,40.0,nan,nan,nan,nan,75.0,99.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan
1095,ko-en,fl,10,nan,76.0,45.0,62.0,90.0,21.0,17.0,45.0,nan,nan,nan,nan,82.0,45.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan
1096,ko-en,fl,10,nan,70.0,13.0,41.0,81.0,29.0,82.0,28.0,nan,nan,nan,nan,37.0,31.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1097,ko-en,fl,10,nan,31.0,16.0,24.0,71.0,32.0,39.0,34.0,nan,nan,nan,nan,48.0,98.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan
1098,ko-en,fl,10,nan,81.0,99.0,100.0,100.0,83.0,100.0,45.0,nan,nan,nan,nan,97.0,98.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1099,ko-en,fl,10,nan,78.0,75.0,58.0,95.0,31.0,92.0,54.0,nan,nan,nan,nan,45.0,45.0,nan,nan,nan,75.0,nan,nan,nan,nan,nan,nan,nan,nan
1100,ko-en,fl,10,nan,81.0,25.0,49.0,91.0,35.0,92.0,62.0,nan,nan,nan,nan,75.0,71.0,nan,nan,nan,47.0,nan,nan,nan,nan,nan,nan,nan,nan
1101,ko-en,fl,10,nan,78.0,75.0,100.0,90.0,58.0,91.0,84.0,nan,nan,nan,nan,89.0,99.0,nan,nan,nan,67.0,nan,nan,nan,nan,nan,nan,nan,nan
1102,ko-en,fl,10,nan,79.0,92.0,67.0,89.0,54.0,91.0,70.0,nan,nan,nan,nan,92.0,99.0,nan,nan,nan,73.0,nan,nan,nan,nan,nan,nan,nan,nan
1103,ko-en,fl,10,nan,76.0,19.0,45.0,91.0,34.0,96.0,35.0,nan,nan,nan,nan,37.0,31.0,nan,nan,nan,25.0,nan,nan,nan,nan,nan,nan,nan,nan
1104,ko-en,fl,10,nan,81.0,79.0,61.0,91.0,59.0,35.0,52.0,nan,nan,nan,nan,78.0,95.0,nan,nan,nan,40.0,nan,nan,nan,nan,nan,nan,nan,nan
1105,ko-en,fl,10,nan,78.0,82.0,35.0,91.0,43.0,87.0,16.0,nan,nan,nan,nan,72.0,60.0,nan,nan,nan,57.0,nan,nan,nan,nan,nan,nan,nan,nan
1106,ko-en,fl,10,nan,79.0,13.0,37.0,88.0,27.0,82.0,17.0,nan,nan,nan,nan,30.0,14.0,nan,nan,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan
1107,ko-en,fl,10,nan,78.0,1.0,38.0,86.0,22.0,83.0,7.0,nan,nan,nan,nan,10.0,3.0,nan,nan,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan
1108,ko-en,fl,10,nan,77.0,64.0,87.0,40.0,33.0,82.0,74.0,nan,nan,nan,nan,79.0,88.0,nan,nan,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan
1109,ko-en,fl,10,nan,78.0,24.0,24.0,89.0,24.0,78.0,12.0,nan,nan,nan,nan,29.0,27.0,nan,nan,nan,23.0,nan,nan,nan,nan,nan,nan,nan,nan
1110,ko-en,fl,10,nan,34.0,56.0,40.0,77.0,32.0,79.0,26.0,nan,nan,nan,nan,14.0,14.0,nan,nan,nan,22.0,nan,nan,nan,nan,nan,nan,nan,nan
1111,ko-en,fl,10,nan,80.0,96.0,100.0,100.0,56.0,100.0,95.0,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,58.0,nan,nan,nan,nan,nan,nan,nan,nan
1112,ko-en,fl,10,nan,81.0,83.0,26.0,81.0,37.0,55.0,62.0,nan,nan,nan,nan,91.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
1113,ko-en,fl,10,nan,75.0,20.0,44.0,82.0,36.0,78.0,38.0,nan,nan,nan,nan,97.0,45.0,nan,nan,nan,24.0,nan,nan,nan,nan,nan,nan,nan,nan
1114,ko-en,fl,10,nan,94.0,98.0,100.0,100.0,79.0,100.0,100.0,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,92.0,nan,nan,nan,nan,nan,nan,nan,nan
1115,ko-en,fl,10,nan,42.0,5.0,29.0,83.0,20.0,100.0,6.0,nan,nan,nan,nan,79.0,17.0,nan,nan,nan,33.0,nan,nan,nan,nan,nan,nan,nan,nan
1116,ko-en,fl,10,nan,82.0,75.0,39.0,87.0,28.0,100.0,39.0,nan,nan,nan,nan,96.0,90.0,nan,nan,nan,83.0,nan,nan,nan,nan,nan,nan,nan,nan
1117,ko-en,fl,10,nan,84.0,93.0,52.0,95.0,56.0,100.0,88.0,nan,nan,nan,nan,100.0,88.0,nan,nan,nan,58.0,nan,nan,nan,nan,nan,nan,nan,nan
1118,ko-en,fl,10,nan,83.0,91.0,66.0,100.0,55.0,100.0,80.0,nan,nan,nan,nan,93.0,74.0,nan,nan,nan,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1119,ko-en,fl,10,nan,81.0,83.0,47.0,91.0,35.0,91.0,10.0,nan,nan,nan,nan,62.0,34.0,nan,nan,nan,31.0,nan,nan,nan,nan,nan,nan,nan,nan
1120,ko-en,fl,10,nan,80.0,34.0,21.0,89.0,29.0,88.0,25.0,nan,nan,nan,nan,76.0,32.0,nan,nan,nan,59.0,nan,nan,nan,nan,nan,nan,nan,nan
1121,ko-en,fl,10,nan,81.0,59.0,11.0,90.0,42.0,87.0,48.0,nan,nan,nan,nan,65.0,26.0,nan,nan,nan,32.0,nan,nan,nan,nan,nan,nan,nan,nan
1122,ko-en,fl,10,nan,91.0,92.0,100.0,100.0,56.0,93.0,100.0,nan,nan,nan,nan,93.0,99.0,nan,nan,nan,69.0,nan,nan,nan,nan,nan,nan,nan,nan
1123,ko-en,fl,10,nan,25.0,10.0,20.0,88.0,27.0,78.0,35.0,nan,nan,nan,nan,9.0,9.0,nan,nan,nan,35.0,nan,nan,nan,nan,nan,nan,nan,nan
1124,ko-en,fl,10,nan,74.0,14.0,22.0,80.0,22.0,75.0,10.0,nan,nan,nan,nan,21.0,13.0,nan,nan,nan,37.0,nan,nan,nan,nan,nan,nan,nan,nan
1125,ko-en,fl,10,nan,93.0,25.0,48.0,89.0,21.0,88.0,47.0,nan,nan,nan,nan,89.0,42.0,nan,nan,nan,39.0,nan,nan,nan,nan,nan,nan,nan,nan
1126,ko-en,fl,10,nan,25.0,3.0,25.0,75.0,19.0,41.0,13.0,nan,nan,nan,nan,15.0,6.0,nan,nan,nan,34.0,nan,nan,nan,nan,nan,nan,nan,nan
1127,ko-en,fl,10,nan,100.0,99.0,100.0,100.0,94.0,100.0,100.0,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
1128,ko-en,fl,10,nan,94.0,99.0,100.0,100.0,70.0,100.0,87.0,nan,nan,nan,nan,96.0,99.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
1129,ko-en,fl,10,nan,76.0,97.0,73.0,91.0,48.0,99.0,67.0,nan,nan,nan,nan,93.0,99.0,nan,nan,nan,67.0,nan,nan,nan,nan,nan,nan,nan,nan
1130,ko-en,fl,10,nan,90.0,55.0,41.0,90.0,32.0,74.0,37.0,nan,nan,nan,nan,72.0,11.0,nan,nan,nan,43.0,nan,nan,nan,nan,nan,nan,nan,nan
1131,ko-en,fl,10,nan,93.0,96.0,100.0,94.0,85.0,100.0,59.0,nan,nan,nan,nan,98.0,90.0,nan,nan,nan,84.0,nan,nan,nan,nan,nan,nan,nan,nan
1132,ko-en,fl,10,nan,96.0,98.0,100.0,94.0,61.0,75.0,89.0,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
1133,ko-en,fl,10,nan,80.0,80.0,46.0,90.0,43.0,79.0,75.0,nan,nan,nan,nan,74.0,44.0,nan,nan,nan,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1134,ko-en,fl,10,nan,97.0,95.0,100.0,100.0,55.0,100.0,60.0,nan,nan,nan,nan,97.0,99.0,nan,nan,nan,71.0,nan,nan,nan,nan,nan,nan,nan,nan
1135,ko-en,fl,10,nan,75.0,87.0,100.0,91.0,36.0,92.0,59.0,nan,nan,nan,nan,53.0,29.0,nan,nan,nan,36.0,nan,nan,nan,nan,nan,nan,nan,nan
1136,ko-en,fl,10,nan,57.0,65.0,18.0,90.0,24.0,30.0,55.0,nan,nan,nan,nan,65.0,3.0,nan,nan,nan,38.0,nan,nan,nan,nan,nan,nan,nan,nan
1137,ko-en,fl,10,nan,100.0,98.0,100.0,100.0,97.0,100.0,100.0,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,100.0,nan,nan,nan,nan,nan,nan,nan,nan
1138,ko-en,fl,10,97.0,88.0,98.0,100.0,100.0,79.0,100.0,nan,nan,nan,nan,nan,96.0,99.0,nan,nan,nan,nan,nan,nan,98.0,nan,nan,nan,nan,nan
1139,ko-en,fl,10,96.0,83.0,99.0,100.0,100.0,78.0,100.0,nan,nan,nan,nan,nan,94.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1140,ko-en,fl,10,96.0,90.0,100.0,100.0,100.0,79.0,100.0,nan,nan,nan,nan,nan,97.0,100.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1141,ko-en,fl,10,97.0,86.0,100.0,100.0,100.0,59.0,81.0,nan,nan,nan,nan,nan,91.0,100.0,nan,nan,nan,nan,nan,nan,87.0,nan,nan,nan,nan,nan
1142,ko-en,fl,10,97.0,64.0,99.0,65.0,100.0,62.0,100.0,nan,nan,nan,nan,nan,56.0,99.0,nan,nan,nan,nan,nan,nan,85.0,nan,nan,nan,nan,nan
1143,ko-en,fl,10,86.0,72.0,81.0,54.0,92.0,65.0,90.0,nan,nan,nan,nan,nan,78.0,45.0,nan,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan
1144,ko-en,fl,10,4.0,37.0,8.0,15.0,89.0,29.0,21.0,nan,nan,nan,nan,nan,7.0,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1145,ko-en,fl,10,97.0,95.0,99.0,100.0,100.0,79.0,100.0,nan,nan,nan,nan,nan,76.0,100.0,nan,nan,nan,nan,nan,nan,85.0,nan,nan,nan,nan,nan
1146,ko-en,fl,10,77.0,33.0,93.0,76.0,66.0,60.0,33.0,nan,nan,nan,nan,nan,33.0,100.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan
1147,ko-en,fl,10,96.0,75.0,90.0,100.0,100.0,43.0,93.0,nan,nan,nan,nan,nan,79.0,86.0,nan,nan,nan,nan,nan,nan,61.0,nan,nan,nan,nan,nan
1148,ko-en,fl,10,97.0,90.0,99.0,100.0,100.0,77.0,100.0,nan,nan,nan,nan,nan,96.0,99.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1149,ko-en,fl,10,39.0,55.0,64.0,25.0,88.0,26.0,61.0,nan,nan,nan,nan,nan,30.0,13.0,nan,nan,nan,nan,nan,nan,43.0,nan,nan,nan,nan,nan
1150,ko-en,fl,10,96.0,70.0,81.0,100.0,100.0,63.0,100.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,84.0,nan,nan,nan,nan,nan
1151,ko-en,fl,10,95.0,86.0,93.0,100.0,98.0,59.0,82.0,nan,nan,nan,nan,nan,97.0,99.0,nan,nan,nan,nan,nan,nan,56.0,nan,nan,nan,nan,nan
1152,ko-en,fl,10,98.0,95.0,100.0,100.0,100.0,87.0,100.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan
1153,ko-en,fl,10,11.0,80.0,7.0,40.0,90.0,39.0,38.0,nan,nan,nan,nan,nan,26.0,24.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan
1154,ko-en,fl,10,57.0,76.0,84.0,100.0,95.0,63.0,61.0,nan,nan,nan,nan,nan,83.0,55.0,nan,nan,nan,nan,nan,nan,45.0,nan,nan,nan,nan,nan
1155,ko-en,fl,10,63.0,75.0,46.0,25.0,96.0,32.0,100.0,nan,nan,nan,nan,nan,56.0,90.0,nan,nan,nan,nan,nan,nan,44.0,nan,nan,nan,nan,nan
1156,ko-en,fl,10,85.0,78.0,95.0,100.0,100.0,79.0,100.0,nan,nan,nan,nan,nan,100.0,98.0,nan,nan,nan,nan,nan,nan,62.0,nan,nan,nan,nan,nan
1157,ko-en,fl,10,89.0,83.0,97.0,100.0,100.0,82.0,100.0,nan,nan,nan,nan,nan,96.0,81.0,nan,nan,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan
1158,ko-en,fl,10,89.0,77.0,67.0,63.0,91.0,41.0,100.0,nan,nan,nan,nan,nan,95.0,86.0,nan,nan,nan,nan,nan,nan,47.0,nan,nan,nan,nan,nan
1159,ko-en,fl,10,87.0,78.0,24.0,61.0,89.0,73.0,74.0,nan,nan,nan,nan,nan,92.0,11.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,nan,nan
1160,ko-en,fl,10,88.0,86.0,83.0,100.0,89.0,44.0,87.0,nan,nan,nan,nan,nan,94.0,69.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,nan,nan
1161,ko-en,fl,10,37.0,86.0,15.0,34.0,87.0,36.0,84.0,nan,nan,nan,nan,nan,24.0,18.0,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan
1162,ko-en,fl,10,72.0,75.0,96.0,75.0,94.0,67.0,100.0,nan,nan,nan,nan,nan,97.0,97.0,nan,nan,nan,nan,nan,nan,51.0,nan,nan,nan,nan,nan
1163,ko-en,fl,10,72.0,82.0,82.0,37.0,90.0,71.0,93.0,nan,nan,nan,nan,nan,100.0,96.0,nan,nan,nan,nan,nan,nan,35.0,nan,nan,nan,nan,nan
1164,ko-en,fl,10,93.0,87.0,96.0,100.0,100.0,80.0,100.0,nan,nan,nan,nan,nan,100.0,97.0,nan,nan,nan,nan,nan,nan,97.0,nan,nan,nan,nan,nan
1165,ko-en,fl,10,36.0,37.0,45.0,27.0,65.0,41.0,100.0,nan,nan,nan,nan,nan,49.0,4.0,nan,nan,nan,nan,nan,nan,9.0,nan,nan,nan,nan,nan
1166,ko-en,fl,10,87.0,94.0,97.0,41.0,90.0,74.0,90.0,nan,nan,nan,nan,nan,90.0,51.0,nan,nan,nan,nan,nan,nan,52.0,nan,nan,nan,nan,nan
1167,ko-en,fl,10,8.0,92.0,25.0,26.0,61.0,37.0,84.0,nan,nan,nan,nan,nan,64.0,43.0,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan
1168,ko-en,fl,10,38.0,90.0,55.0,25.0,68.0,39.0,61.0,nan,nan,nan,nan,nan,57.0,36.0,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan
1169,ko-en,fl,10,11.0,25.0,41.0,47.0,91.0,28.0,25.0,nan,nan,nan,nan,nan,32.0,44.0,nan,nan,nan,nan,nan,nan,0.0,nan,nan,nan,nan,nan
1170,ko-en,fl,10,95.0,89.0,91.0,100.0,68.0,71.0,86.0,nan,nan,nan,nan,nan,90.0,95.0,nan,nan,nan,nan,nan,nan,60.0,nan,nan,nan,nan,nan
1171,ko-en,fl,10,61.0,85.0,16.0,63.0,89.0,48.0,79.0,nan,nan,nan,nan,nan,45.0,88.0,nan,nan,nan,nan,nan,nan,41.0,nan,nan,nan,nan,nan
1172,ko-en,fl,10,79.0,75.0,80.0,65.0,65.0,41.0,100.0,nan,nan,nan,nan,nan,89.0,73.0,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,nan,nan
1173,ko-en,fl,10,53.0,60.0,81.0,68.0,100.0,67.0,86.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,nan,nan
1174,ko-en,fl,10,97.0,99.0,99.0,100.0,100.0,59.0,100.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,99.0,nan,nan,nan,nan,nan
1175,ko-en,fl,10,22.0,92.0,82.0,100.0,88.0,59.0,91.0,nan,nan,nan,nan,nan,89.0,94.0,nan,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan
1176,ko-en,fl,10,97.0,92.0,100.0,100.0,100.0,61.0,96.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,76.0,nan,nan,nan,nan,nan
1177,ko-en,fl,10,65.0,76.0,96.0,100.0,100.0,56.0,61.0,nan,nan,nan,nan,nan,93.0,100.0,nan,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan
1178,ko-en,fl,10,21.0,75.0,75.0,89.0,89.0,83.0,75.0,nan,nan,nan,nan,nan,85.0,62.0,nan,nan,nan,nan,nan,nan,37.0,nan,nan,nan,nan,nan
1179,ko-en,fl,10,63.0,91.0,82.0,88.0,100.0,83.0,89.0,nan,nan,nan,nan,nan,96.0,94.0,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,nan,nan
1180,ko-en,fl,10,80.0,86.0,98.0,100.0,100.0,74.0,88.0,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,78.0,nan,nan,nan,nan,nan
1181,ko-en,fl,10,59.0,85.0,82.0,74.0,87.0,43.0,100.0,nan,nan,nan,nan,nan,89.0,28.0,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,nan,nan
1182,ko-en,fl,10,84.0,92.0,97.0,100.0,100.0,73.0,96.0,nan,nan,nan,nan,nan,100.0,100.0,nan,nan,nan,nan,nan,nan,83.0,nan,nan,nan,nan,nan
1183,ko-en,fl,10,86.0,84.0,99.0,100.0,100.0,79.0,100.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,74.0,nan,nan,nan,nan,nan
1184,ko-en,fl,10,60.0,95.0,92.0,73.0,91.0,38.0,93.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,72.0,nan,nan,nan,nan,nan
1185,ko-en,fl,10,94.0,92.0,99.0,100.0,100.0,83.0,99.0,nan,nan,nan,nan,nan,100.0,99.0,nan,nan,nan,nan,nan,nan,96.0,nan,nan,nan,nan,nan
1186,ko-en,fl,10,66.0,27.0,86.0,34.0,89.0,60.0,37.0,nan,nan,nan,nan,nan,94.0,20.0,nan,nan,nan,nan,nan,nan,57.0,nan,nan,nan,nan,nan
